6056,-120.193544,34.606278,24056,-120.193086,34.603503,310.693329696,2538,399.97658,32.25407,168.99678,133.04115,21.40742,5.14758,4.99786,2.32551,3.12753,2.76199,9.89033,3.24307,3.39567,6.28624,2.07841,2.13116,2.74182,15.57397,6.22790,13.37890,14.28596,3.14387,4.19138,2.00000,2.99889,2.26324
6852,-119.477189001,34.3762860211,24852,-119.477914,34.376471,69.7677757914,3248,15823.76922,1204.76659,6641.04536,5211.61010,773.55226,127.13376,121.18167,14.94066,46.82537,39.29340,314.49150,51.41894,57.48568,172.40186,5.11727,7.21446,31.49134,541.64053,170.08236,454.37404,490.43495,47.47531,89.11952,2.00000,41.71156,12.46531
10889,-120.423372,34.90714,28889,-120.422739,34.90583,156.421002448,3302,5804.43988,443.09990,2436.78849,1912.56063,284.95733,47.89127,45.70842,6.74583,18.43915,13.10973,116.60243,20.12379,22.34869,64.49279,3.14322,3.91234,12.81559,199.90655,63.64215,167.90263,181.12753,18.67751,33.95001,2.00000,16.56373,5.83803
13001,-120.573923,34.962764,31001,-120.573922,34.962898,14.8662263444,3460,2185.00422,167.95139,918.02044,720.79451,108.45471,19.26530,18.44406,3.78548,8.18477,6.17972,45.11593,8.81856,9.65562,25.51115,2.43010,2.71946,6.06906,76.45675,25.19112,64.41618,69.39168,8.27444,14.02029,2.00000,7.47919,3.44395
16845,-119.774488,34.49729,34845,-119.7887,34.502184,1413.63868637,3000,8.35589,2.48317,4.66702,4.09279,2.30995,2.05027,2.04788,2.00520,2.01801,2.01217,2.12553,2.01985,2.02229,2.06845,2.00125,2.00209,2.01185,2.21678,2.06752,2.18173,2.19621,2.01827,2.03500,2.00000,2.01595,2.00420
674,-120.08136,34.553776,18674,-120.062213,34.533532,5227.14420564,2142,505.58216,40.28218,213.31043,167.81374,26.55730,5.98281,5.79337,2.41188,3.42672,2.96419,11.94612,3.57293,3.76602,7.42362,2.09922,2.16597,2.93866,19.17591,7.34980,16.39836,17.54612,3.44741,4.77288,2.00000,3.26396,2.33309
5862,-119.655133,34.422332,23862,-119.656325,34.421412,152.954456993,3750,2800.05894,214.70768,1176.10638,923.31265,138.44800,24.12974,23.07712,4.28854,9.92731,7.35735,57.26371,10.73967,11.81257,32.13534,2.55129,2.92217,7.21551,97.43471,31.72514,82.00175,88.37907,10.04225,17.40697,2.00000,9.02294,3.85078
5867,-120.417594,34.949298,23867,-120.417879,34.938361,1213.77347651,3249,12655.60184,963.92336,5311.63607,4168.43240,619.05584,102.07685,97.31661,12.34941,37.84949,26.22742,251.91788,41.52324,46.37517,138.28041,4.49307,6.17031,25.58597,433.58235,136.42538,363.79019,392.63023,38.36929,71.67461,2.00000,33.75968,10.36973
5868,-120.405966,34.93818,23868,-120.416131,34.938303,928.741321507,2538,137.42938,12.29530,58.82814,46.59263,8.60425,3.07111,3.02016,2.11077,2.38369,2.25930,4.67483,2.42301,2.47494,3.45859,2.02668,2.04463,2.25244,6.61915,3.43873,5.87218,6.18085,2.38925,2.74572,2.00000,2.33992,2.08958
5869,-120.418133,34.94891,23869,-120.418159,34.946817,232.208770864,1538,585.27526,46.34043,246.75081,194.05417,30.44355,6.61310,6.39368,2.47706,3.65250,3.11678,13.52011,3.82185,4.04550,8.28193,2.11492,2.19223,3.08721,21.89404,8.19642,18.67693,20.00633,3.67646,5.21169,2.00000,3.46398,2.38581
5870,-120.409536,34.931023,23870,-120.404515,34.931016,458.742882844,2142,2.97783,2.07433,2.41031,2.32197,2.04768,2.00773,2.00737,2.00080,2.00277,2.00187,2.01931,2.00305,2.00343,2.01053,2.00019,2.00032,2.00182,2.03335,2.01039,2.02796,2.03019,2.00281,2.00538,2.00000,2.00245,2.00065
5871,-120.409152,34.94576,23871,-120.405767,34.945433,326.37162527,2142,243.52387,20.36058,103.34694,81.52620,13.77797,3.91020,3.81934,2.19754,2.68427,2.46244,6.77027,2.75439,2.84700,4.60123,2.04759,2.07960,2.45019,10.23777,4.56583,8.90562,9.45610,2.69419,3.32990,2.00000,2.60621,2.15976
5872,-120.400359,34.952735,23872,-120.409046,34.952829,793.544134754,3307,447.89022,35.89645,189.10205,148.81760,23.74394,5.52653,5.35879,2.36469,3.26327,2.85373,10.80666,3.39273,3.56370,6.80228,2.08785,2.14695,2.83113,17.20819,6.73691,14.74884,15.76511,3.28159,4.45521,2.00000,3.11915,2.29493
5873,-120.41591,34.945823,23873,-120.415773,34.946474,73.8854772328,2142,48.93581,5.56805,21.69495,17.45448,4.28884,2.37121,2.35356,2.03839,2.13298,2.08987,2.92702,2.14660,2.16460,2.50550,2.00925,2.01547,2.08749,3.60086,2.49862,3.34198,3.44896,2.13490,2.25844,2.00000,2.11781,2.03105
5874,-120.409107,34.948845,23874,-120.409152,34.94576,342.273380936,3307,728.52727,57.23041,306.86145,241.22254,37.42927,7.74608,7.47276,2.59423,4.05836,3.39106,16.34944,4.26929,4.54787,9.82476,2.14314,2.23945,3.35423,26.78001,9.71825,22.77278,24.42867,4.08820,6.00048,2.00000,3.82353,2.48056
5875,-120.417657,34.942379,23875,-120.417335,34.949387,778.207821433,3249,14055.36468,1070.33295,5898.99700,4629.33020,687.31560,113.14752,107.86070,13.49428,41.81522,28.90750,279.56422,45.89537,51.28403,153.35598,4.76885,6.63163,28.19509,481.32472,151.29574,403.81204,435.84241,42.39252,79.38214,2.00000,37.27299,11.29560
5876,-120.418191,34.94158,23876,-120.418363,34.940019,175.794018457,3071,2570.26902,197.23911,1079.68318,847.65007,127.24224,22.31234,21.34617,4.10059,9.27628,6.91738,52.72519,10.02193,11.00671,29.66048,2.50601,2.84644,6.78718,89.59716,29.28397,75.43162,81.28521,9.38178,16.14168,2.00000,8.44618,3.69878
5877,-120.416131,34.938303,23877,-120.416552,34.94013,212.890167273,3636,1497.59013,115.69435,629.57145,494.45071,74.93280,13.82856,13.26593,3.22325,6.23722,4.86356,31.53900,6.67144,7.24492,18.10764,2.29467,2.49291,4.78774,53.01080,17.88838,44.76172,48.17047,6.29866,10.23518,2.00000,5.75383,2.98926
5878,-120.417695,34.938494,23878,-120.417657,34.942379,431.013876461,3249,12618.93324,961.13583,5296.24939,4156.35858,617.26769,101.78684,97.04040,12.31942,37.74560,26.15721,251.19365,41.40871,46.24658,137.88549,4.48584,6.15822,25.51762,432.33168,136.03583,362.74177,391.49823,38.26389,71.47271,2.00000,33.66764,10.34547
5879,-120.417695,34.938494,23879,-120.416552,34.94013,270.946111141,1363,60.18085,6.42289,26.41353,21.15712,4.83720,2.46015,2.43826,2.04759,2.16483,2.11140,3.14911,2.18173,2.20404,2.62661,2.01146,2.01917,2.10845,3.98440,2.61808,3.66350,3.79611,2.16722,2.32036,2.00000,2.14603,2.03848
5880,-120.41591,34.945823,23880,-120.412628,34.945788,299.830320707,3074,2530.17801,194.19140,1062.86041,834.44936,125.28719,21.99526,21.04417,4.06780,9.16269,6.84062,51.93336,9.89671,10.86612,29.22870,2.49811,2.83322,6.71245,88.22976,28.85807,74.28535,80.04756,9.26655,15.92092,2.00000,8.34555,3.67226
5881,-120.417303,34.931181,23881,-120.409536,34.931023,711.26458513,2142,2.97783,2.07433,2.41031,2.32197,2.04768,2.00773,2.00737,2.00080,2.00277,2.00187,2.01931,2.00305,2.00343,2.01053,2.00019,2.00032,2.00182,2.03335,2.01039,2.02796,2.03019,2.00281,2.00538,2.00000,2.00245,2.00065
5882,-120.418275,34.931253,23882,-120.421206,34.931299,267.837762266,3307,332.50635,27.12500,140.68529,110.82533,18.11722,4.61396,4.48963,2.27032,2.93637,2.63281,8.52774,3.03233,3.15906,5.55958,2.06512,2.10893,2.61605,13.27274,5.51113,11.44980,12.20308,2.94995,3.81987,2.00000,2.82955,2.21861
16677,-120.199424,34.996147,34677,-120.196487,34.980415,3212.01615507,2538,19.11202,3.30085,9.18045,7.63445,2.83447,2.13534,2.12890,2.01400,2.04848,2.03276,2.33797,2.05345,2.06001,2.18430,2.00337,2.00564,2.03190,2.58365,2.18179,2.48926,2.52827,2.04918,2.09422,2.00000,2.04295,2.01132
1501,-119.825329,34.44585,19501,-119.82506,34.44884,335.033558431,2142,33.77946,4.41587,15.33512,12.46397,3.54973,2.25134,2.23939,2.02599,2.09004,2.06085,2.62767,2.09926,2.11145,2.34227,2.00626,2.01047,2.05924,3.08392,2.33761,2.90863,2.98107,2.09134,2.17499,2.00000,2.07976,2.02102
1551,-119.820974,34.458737,19551,-119.820951,34.457487,138.679463425,3076,173.60907,15.04567,74.00967,58.50546,10.36856,3.35725,3.29269,2.14036,2.48619,2.32857,5.38940,2.53602,2.60182,3.84824,2.03381,2.05656,2.31987,7.85315,3.82309,6.90662,7.29776,2.49324,2.94493,2.00000,2.43073,2.11351
1593,-119.806562,34.441382,19593,-119.802451,34.441443,377.878684248,1351,4642.28960,354.75355,1949.13326,1529.90116,228.28480,38.69987,36.95421,5.79530,15.14661,10.88460,93.64911,16.49384,18.27313,51.97633,2.91425,3.52932,10.64937,160.26854,51.29606,134.67458,145.25071,15.33723,27.55086,2.00000,13.64681,5.06932
1399,-119.830662,34.430284,19399,-119.830645,34.429561,80.2177370661,3263,2860.19545,219.27924,1201.34054,943.11371,141.38057,24.60536,23.53012,4.33772,10.09768,7.47249,58.45145,10.92751,12.02346,32.78302,2.56313,2.94199,7.32760,99.48582,32.36400,83.72116,90.23555,10.21509,17.73810,2.00000,9.17388,3.89055
4094,-120.457705,34.666501,22094,-120.457769,34.664456,226.949937682,1600,7915.08473,603.55054,3322.44588,2607.52948,387.88342,64.58428,61.60741,8.47213,24.41892,17.15091,158.28920,26.71634,29.75056,87.22462,3.55907,4.60795,16.74977,271.89530,86.06455,228.24992,246.28540,24.74398,45.57187,2.00000,21.86130,7.23411
1082,-119.900542,34.432624,19082,-119.900482,34.433907,143.373054222,2142,484.06991,38.64682,204.28357,160.73043,25.50825,5.81267,5.63132,2.39429,3.36577,2.92300,11.52123,3.50573,3.69058,7.19194,2.09498,2.15888,2.89857,18.44219,7.12126,15.78328,16.88201,3.38558,4.65442,2.00000,3.20996,2.31887
1089,-119.869716,34.422405,19089,-119.869682,34.424249,204.578897254,2742,10795.77025,822.53947,4531.22359,3556.04846,528.36072,87.36751,83.30694,10.82825,32.58032,22.66646,215.18485,35.71410,39.85289,118.24986,4.12663,5.55735,22.11929,370.14820,116.66748,310.61412,335.21524,33.02371,61.43381,2.00000,29.09163,9.13954
1215,-119.83233,34.439168,19215,-119.832278,34.438715,50.4787630169,3682,12517.72789,953.44222,5253.78215,4123.03485,612.33239,100.98641,96.27804,12.23664,37.45887,25.96344,249.19477,41.09259,45.89166,136.79550,4.46590,6.12487,25.32897,428.87982,134.96068,359.84812,388.37392,37.97301,70.91544,2.00000,33.41362,10.27853
1219,-119.847819,34.419226,19219,-119.849337,34.419868,156.819919402,2499,611.67665,48.34745,257.82923,202.74731,31.73102,6.82191,6.59255,2.49866,3.72730,3.16733,14.04156,3.90431,4.13809,8.56627,2.12012,2.20093,3.13642,22.79453,8.47689,19.43180,20.82137,3.75235,5.35707,2.00000,3.53025,2.40327
3191,-120.455209,34.648581,21191,-120.453945,34.64857,115.88582413,2142,8.35589,2.48317,4.66702,4.09279,2.30995,2.05027,2.04788,2.00520,2.01801,2.01217,2.12553,2.01985,2.02229,2.06845,2.00125,2.00209,2.01185,2.21678,2.06752,2.18173,2.19621,2.01827,2.03500,2.00000,2.01595,2.00420
1602,-119.799924,34.451541,19602,-119.803313,34.451599,311.492029632,3746,3774.46597,288.78184,1584.98180,1244.15418,185.96518,31.83629,30.41710,5.08551,12.68794,9.22301,76.50896,13.78321,15.22974,42.62979,2.74327,3.24331,9.03177,130.66927,42.07674,109.86187,118.46006,12.84291,22.77236,2.00000,11.46863,4.49530
1689,-119.76206,34.44055,19689,-119.762588,34.440555,48.529075084,3548,8075.93767,615.77854,3389.94212,2660.49328,395.72745,65.85646,62.81908,8.60369,24.87464,17.45889,161.46617,27.21876,30.31466,88.95702,3.59076,4.66097,17.04960,277.38159,87.77337,232.84901,251.25110,25.20631,46.45758,2.00000,22.26503,7.34051
16671,-120.230595,34.894525,34671,-120.251254,34.86645,3800.44109077,2538,587.23092,46.48909,247.57144,194.69810,30.53892,6.62857,6.40841,2.47866,3.65804,3.12052,13.55874,3.82796,4.05236,8.30299,2.11530,2.19288,3.09085,21.96075,8.21719,18.73285,20.06670,3.68208,5.22246,2.00000,3.46889,2.38710
16678,-120.142355,35.008034,34678,-120.199424,34.996147,5373.91409845,3000,9.82264,2.59467,5.28249,4.57575,2.38147,2.06187,2.05893,2.00640,2.02216,2.01498,2.15450,2.02443,2.02743,2.08425,2.00154,2.00258,2.01458,2.26681,2.08310,2.22366,2.24149,2.02248,2.04307,2.00000,2.01963,2.00517
1685,-119.766923,34.441033,19685,-119.771744,34.441351,447.353232966,3036,28581.99881,2174.64372,11994.58477,9412.49312,1395.71030,228.03811,217.28642,25.37564,82.97128,56.72114,566.47585,91.26898,102.22778,309.80912,7.63095,11.41925,55.27234,976.79147,305.61925,819.15573,884.29516,84.14532,159.37024,2.00000,73.73385,20.90425
4166,-120.465324,34.703995,22166,-120.465353,34.705095,122.060777665,2732,6188.72685,472.31329,2598.04091,2039.09422,303.69718,50.93058,48.60316,7.06014,19.52789,13.84551,124.19237,21.32410,23.69636,68.63160,3.21893,4.03899,13.53189,213.01360,67.72461,178.89012,192.99088,19.78204,36.06602,2.00000,17.52826,6.09221
753,-120.227322,34.493021,18753,-120.22662,34.491842,148.540977396,3247,6355.93569,485.02446,2668.20418,2094.15082,311.85115,52.25303,49.86271,7.19690,20.00162,14.16566,127.49487,21.84637,24.28275,70.43245,3.25188,4.09410,13.84356,218.71667,69.50095,183.67093,198.15280,20.26263,36.98672,2.00000,17.94795,6.20281
774,-120.212075,34.473307,18774,-120.209516,34.473315,235.095058544,3247,6400.91584,488.44384,2687.07851,2108.96137,314.04462,52.60878,50.20153,7.23369,20.12906,14.25178,128.38326,21.98687,24.44049,70.91689,3.26074,4.10892,13.92740,220.25083,69.97880,184.95700,199.54138,20.39192,37.23439,2.00000,18.06084,6.23256
863,-120.148933,34.576042,18863,-120.149,34.576174,15.8812897118,3230,22.04550,3.52385,10.41139,8.60035,2.97752,2.15854,2.15100,2.01640,2.05679,2.03838,2.39591,2.06261,2.07030,2.21589,2.00395,2.00661,2.03736,2.68370,2.21295,2.57314,2.61883,2.05762,2.11038,2.00000,2.05031,2.01326
1673,-119.719663,34.409291,19673,-119.720869,34.408672,134.188019462,3159,5432.86470,414.85285,2280.87012,1790.21263,266.83738,44.95250,42.90943,6.44192,17.38643,12.39829,109.26354,18.96318,21.04561,60.49089,3.07001,3.78988,12.12298,187.23306,59.69472,157.27860,169.65661,17.60952,31.90401,2.00000,15.63110,5.59225
1006,-119.958734,34.572983,19006,-119.964744,34.572722,564.192311474,3266,5631.36407,429.94272,2364.16335,1855.57222,276.51725,46.52242,44.40468,6.60427,17.94880,12.77835,113.18405,19.58319,21.74173,62.62875,3.10912,3.85530,12.49298,194.00337,61.80348,162.95407,175.78449,18.18005,32.99701,2.00000,16.12932,5.72354
1610,-119.860669,34.534888,19610,-119.868846,34.542284,1178.65356248,3246,5555.58229,424.18181,2332.36421,1830.61967,272.82173,45.92307,43.83383,6.54229,17.73410,12.63325,111.68731,19.34649,21.47597,61.81257,3.09419,3.83032,12.35173,191.41864,60.99841,160.78733,173.44503,17.96224,32.57973,2.00000,15.93911,5.67342
1634,-119.8251,34.543336,19634,-119.822954,34.54372,201.567790621,2538,32.31271,4.30436,14.71966,11.98102,3.47821,2.23974,2.22834,2.02479,2.08588,2.05804,2.59870,2.09468,2.10630,2.32647,2.00597,2.00999,2.05650,3.03389,2.32203,2.86670,2.93579,2.08713,2.16691,2.00000,2.07608,2.02005
1642,-119.669495,34.424063,19642,-119.668185,34.423118,159.656146266,3289,4384.14263,335.12929,1840.81102,1444.90150,215.69621,36.65820,35.00965,5.58416,14.41525,10.39034,88.55052,15.68752,17.36783,49.19606,2.86339,3.44424,10.16819,151.46380,48.55364,127.29367,137.28143,14.59526,26.12942,2.00000,12.99888,4.89857
2964,-119.6545,34.422637,20964,-119.654667,34.422553,17.9581205348,3716,3500.67373,267.96822,1470.09458,1154.00302,172.61364,29.67088,28.35469,4.86157,11.91225,8.69879,71.10136,12.92803,14.26957,39.68103,2.68932,3.15307,8.52143,121.33091,39.16812,102.03364,110.00780,12.05597,21.26477,2.00000,10.78143,4.31420
5032,-120.526636,34.923052,23032,-120.533199,34.926983,741.477851842,2538,368.68604,29.87537,155.86682,122.73816,19.88153,4.90011,4.76216,2.29991,3.03887,2.70208,9.24232,3.14534,3.28594,5.94924,2.07225,2.12085,2.68349,14.50673,5.89548,12.48424,13.31999,3.05394,4.01909,2.00000,2.92036,2.24254
1644,-119.669334,34.432676,19644,-119.670329,34.434313,216.530359564,3076,994.98579,77.48651,418.67134,328.95894,50.42318,9.85349,9.47993,2.81217,4.81327,3.90124,21.61219,5.10157,5.48232,12.69454,2.19564,2.32726,3.85090,35.86823,12.54897,30.39132,32.65453,4.85406,7.46768,2.00000,4.49233,2.65681
1727,-119.770156,34.429675,19727,-119.769936,34.428055,183.481056657,2142,522.69418,41.58303,220.49088,173.44819,27.39177,6.11815,5.92227,2.42588,3.47520,2.99696,12.28409,3.62638,3.82603,7.60792,2.10259,2.17161,2.97056,19.75956,7.53159,16.88762,18.07439,3.49659,4.86710,2.00000,3.30691,2.34441
1798,-119.764471,34.422966,19798,-119.764683,34.422691,36.2666581048,2142,830.71045,64.99834,349.73900,274.86824,42.41226,8.55424,8.24248,2.67780,4.34786,3.58670,18.36764,4.58846,4.90622,10.92528,2.16328,2.27312,3.54469,30.26522,10.80379,25.69438,27.58318,4.38190,6.56313,2.00000,4.08001,2.54815
1841,-119.74943,34.434981,19841,-119.750304,34.435815,122.523846405,3220,29422.93213,2238.57124,12347.45267,9689.38596,1436.71861,234.68902,223.62098,26.06344,85.35377,58.33125,583.08490,93.89562,105.17686,318.86604,7.79663,11.69640,56.83981,1005.47357,314.55290,843.19959,910.25567,86.56235,164.00068,2.00000,75.84454,21.46048
1849,-119.748738,34.44044,19849,-119.751055,34.440467,212.965485472,3560,16934.58346,1289.21038,7107.15924,5577.36623,827.72138,135.91915,129.54918,15.84919,49.97246,34.42024,336.43089,54.88854,61.38122,184.36542,5.33613,7.58055,33.56187,579.52759,181.88308,486.13430,524.72698,50.66804,95.23600,2.00000,44.49963,13.20006
1881,-119.761653,34.451441,19881,-119.762952,34.451227,121.707045319,3749,3802.82302,290.93753,1596.88083,1253.49127,187.34802,32.06056,30.63071,5.10870,12.76828,9.27731,77.06903,13.87179,15.32918,42.93520,2.74885,3.25266,9.08463,131.63646,42.37799,110.67265,119.33548,12.92442,22.92850,2.00000,11.53981,4.51406
2209,-119.702759,34.407387,20209,-119.702932,34.407519,21.6195675836,3076,1488.30075,114.98818,625.67349,491.39201,74.47980,13.75510,13.19595,3.21565,6.21091,4.84577,31.35553,6.64243,7.21234,18.00759,2.29284,2.48985,4.77042,52.69396,17.78970,44.49612,47.88369,6.27196,10.18403,2.00000,5.73051,2.98311
2432,-119.729822,34.440373,20432,-119.730324,34.440372,46.136604433,3168,10977.15761,836.32849,4607.33637,3615.77360,537.20612,88.80210,84.67329,10.97660,33.09421,23.01376,218.76738,36.28066,40.48900,120.20342,4.16237,5.61714,22.45739,376.33486,118.59445,315.80033,340.81486,33.54506,62.43259,2.00000,29.54690,9.25952
2442,-119.724711,34.446782,20442,-119.724714,34.446109,74.6567189886,3060,3491.87326,267.29921,1466.40177,1151.10531,172.18448,29.60127,28.28840,4.85437,11.88732,8.68194,70.92755,12.90054,14.23871,39.58624,2.68759,3.15017,8.50503,121.03075,39.07462,101.78202,109.73612,12.03068,21.21631,2.00000,10.75934,4.30838
2523,-119.697441,34.410685,20523,-119.697986,34.410171,75.905741847,3701,11554.07698,880.18574,4849.42016,3805.73497,565.33972,93.36493,89.01908,11.44847,34.72871,24.11837,230.16196,38.08265,42.51221,126.41689,4.27604,5.80727,23.53276,396.01212,124.72334,332.29553,358.62498,35.20326,65.60928,2.00000,30.99493,9.64112
2954,-119.662567,34.418365,20954,-119.662645932,34.4182824361,11.7170393598,3750,2733.07762,209.61578,1148.00004,901.25781,135.18164,23.59999,22.57257,4.23375,9.73754,7.22910,55.94078,19.53046,11.57767,31.41395,2.53809,2.90009,7.09065,95.15015,31.01357,80.08663,86.31129,9.84973,17.03815,2.00000,8.85482,3.80647
2970,-119.656486,34.43223,20970,-119.655539,34.430709,192.179837475,3076,445.44565,35.71062,188.07627,148.01268,23.62473,5.50719,5.34037,2.36270,3.25635,2.84905,10.75838,3.38509,3.55513,6.77595,2.08737,2.14615,2.82657,17.12481,6.71094,14.67894,15.68964,3.27456,4.44175,2.00000,3.11302,2.29332
3042,-119.631525,34.426757,21042,-119.631518,34.424032,302.285187773,3046,4142.61875,316.76871,1739.46408,1365.37529,203.91824,34.74799,33.19031,5.38662,13.73097,9.92790,83.78024,14.93313,16.52082,46.59483,2.81580,3.36464,9.71800,143.22603,45.98781,120.38805,129.82533,13.90107,24.79952,2.00000,12.39267,4.73881
3087,-119.599887,34.421321,21087,-119.599974,34.421629,35.8168978258,1363,233.25666,19.58007,99.03867,78.14553,13.27728,3.82900,3.74200,2.18915,2.65518,2.44278,6.56749,2.72232,2.81100,4.49065,2.04556,2.07622,2.43106,9.88758,4.45675,8.61206,9.13914,2.66468,3.27337,2.00000,2.58044,2.15296
3109,-119.552726,34.411029,21109,-119.556544,34.413593,451.784878983,1818,1018.45370,79.27053,428.51881,336.68618,51.56760,10.03909,9.65671,2.83136,4.87976,3.94617,22.07570,5.17487,5.56462,12.94730,2.20027,2.33500,3.89464,36.66866,12.79828,31.06232,33.37901,4.92152,7.59691,2.00000,4.55123,2.67233
3618,-120.484049,34.659283,21618,-120.483559,34.659573,56.9527318615,1538,20.57876,3.41235,9.79592,8.11740,2.90600,2.14694,2.13995,2.01520,2.05264,2.03557,2.36694,2.05803,2.06515,2.20009,2.00366,2.00612,2.03463,2.63367,2.19737,2.53120,2.57355,2.05340,2.10230,2.00000,2.04663,2.01229
4855,-120.436156,34.648079,22855,-120.436475,34.648683,73.1083678747,2142,168.23100,14.63684,71.75296,56.73463,10.10629,3.31471,3.25218,2.13596,2.47096,2.31828,5.28318,2.51922,2.58296,3.79032,2.03275,2.05479,2.30985,7.66972,3.76595,6.75286,7.13173,2.47779,2.91532,2.00000,2.41723,2.10995
5911,-120.418078,34.952988,23911,-120.418375,34.952998,27.1507572674,3452,7502.44070,572.18146,3149.29443,2471.65880,367.76074,61.32070,58.49906,8.13463,23.24984,16.36084,150.13918,25.42746,28.30345,82.78041,3.47777,4.47196,15.98062,257.82106,81.68084,216.45166,233.54663,23.55795,43.29973,2.00000,20.82560,6.96117
5965,-120.404787,34.967469,23965,-120.40449,34.968002,65.0549445768,3076,396.55418,31.99390,167.56069,131.91426,21.24053,5.12051,4.97208,2.32271,3.11783,2.75544,9.79273,3.23238,3.38367,6.24938,2.07774,2.13004,2.73544,15.45724,6.19154,13.28104,14.18031,3.13404,4.17254,2.00000,2.99030,2.26098
6008,-120.193616,34.613467,24008,-120.190761,34.612366,288.933548344,3450,8110.65061,618.41741,3404.50818,2671.92316,397.42024,66.13101,63.08056,8.63208,24.97298,17.52536,162.15177,27.32719,30.43639,89.33089,3.59760,4.67241,17.11430,278.56556,88.14215,233.84152,252.32272,25.30608,46.64872,2.00000,22.35216,7.36347
4994,-120.361047,34.826718,22994,-120.35717,34.823468,505.75548108,3250,8066.64829,615.07237,3386.04417,2657.43458,395.27445,65.78299,62.74910,8.59609,24.84832,17.44111,161.28269,27.18975,30.28208,88.85698,3.58893,4.65790,17.03228,277.06475,87.67469,232.58341,250.96433,25.17961,46.40643,2.00000,22.24172,7.33436
4860,-120.395976,34.620379,22860,-120.393318,34.617225,437.109812085,2538,126.18434,11.44046,54.10956,42.88999,8.05588,2.98217,2.93545,2.10157,2.35183,2.23777,4.45273,2.38789,2.43550,3.33748,2.02447,2.04093,2.23148,6.23561,3.31927,5.55066,5.83370,2.35693,2.68380,2.00000,2.31169,2.08214
