FYEAR,CO,AB,DIS,FACID,DEV,PROID,SCC,SIC,EIC,POL,EMS
2012,9,MC,ED,0,0,74676412107016,74676412107016,74676412107016,74676412107016,42101,0.5920493832888482016
2012,9,MC,ED,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.005562068
2012,9,MC,ED,0,0,74676412107017,74676412107017,74676412107017,74676412107017,42101,0.001991682469888521072
2012,9,MC,ED,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.00001758
2012,9,MC,ED,0,0,74676412107018,74676412107018,74676412107018,74676412107018,42101,0.5331859688796655248
2012,9,MC,ED,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,0.006896972
2012,9,MC,ED,0,0,74676412107019,74676412107019,74676412107019,74676412107019,42101,0.2265240498266452824
2012,9,MC,ED,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.002197015
2012,9,MC,ED,0,0,74676412107020,74676412107020,74676412107020,74676412107020,42101,0.0000002691360297009046728
2012,9,MC,ED,0,0,74676412107021,74676412107021,74676412107021,74676412107021,42101,0.01596929208697165824
2012,9,MC,ED,0,0,74676412107021,74676412107021,74676412107021,74676412107021,7664417,0.00030999
2012,9,MC,ED,0,0,74676412107024,74676412107024,74676412107024,74676412107024,42101,0.0000000751133835381838428
2012,9,MC,ED,0,0,74676412107025,74676412107025,74676412107025,74676412107025,42101,2.916161781608322312
2012,9,MC,ED,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.024457648
2012,9,MC,ED,0,0,74676412107026,74676412107026,74676412107026,74676412107026,42101,16.208453116397663472
2012,9,MC,ED,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.095153095
2012,9,MC,ED,0,0,74676412107027,74676412107027,74676412107027,74676412107027,42101,0.004185077144216980752
2012,9,MC,ED,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.000045478
2012,9,MC,ED,0,0,74676412107028,74676412107028,74676412107028,74676412107028,42101,0.03477375691144497168
2012,9,MC,ED,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.010279904
2012,9,MC,ED,0,0,74676412107029,74676412107029,74676412107029,74676412107029,42101,0.3043668501264803256
2012,9,MC,ED,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.001874479
2012,9,MC,ED,0,0,74676412107030,74676412107030,74676412107030,74676412107030,42101,0.00496464697694466384
2012,9,MC,ED,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.000033907
2012,9,MC,ED,0,0,74676412107031,74676412107031,74676412107031,74676412107031,42101,0.000484633003557652404
2012,9,MC,ED,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.000013958
2012,9,MC,ED,0,0,74676412107032,74676412107032,74676412107032,74676412107032,42101,6.138256123113785736
2012,9,MC,ED,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.018893828
2012,9,MC,ED,0,0,74676512107013,74676512107013,74676512107013,74676512107013,42101,0.00479099581670253024
2012,9,MC,ED,0,0,74676512107016,74676512107016,74676512107016,74676512107016,42101,0.03518309614584122904
2012,9,MC,ED,0,0,74676512107017,74676512107017,74676512107017,74676512107017,42101,0.0001026639057052959168
2012,9,MC,ED,0,0,74676512107018,74676512107018,74676512107018,74676512107018,42101,0.04021997043605073624
2012,9,MC,ED,0,0,74676512107019,74676512107019,74676512107019,74676512107019,42101,0.01692831098064584088
2012,9,MC,ED,0,0,74676512107020,74676512107020,74676512107020,74676512107020,42101,0.00000001172614525911743616
2012,9,MC,ED,0,0,74676512107021,74676512107021,74676512107021,74676512107021,42101,0.001552132745554785888
2012,9,MC,ED,0,0,74676512107024,74676512107024,74676512107024,74676512107024,42101,0.00000000907095763373612904
2012,9,MC,ED,0,0,74676512107025,74676512107025,74676512107025,74676512107025,42101,2.261856027262624728
2012,9,MC,ED,0,0,74676512107026,74676512107026,74676512107026,74676512107026,42101,0.757883415849795456
2012,9,MC,ED,0,0,74676512107027,74676512107027,74676512107027,74676512107027,42101,0.0002644778463850886688
2012,10,SJV,SJU,0,0,73273411000000,73273411000000,73273411000000,73273411000000,42101,496.483935021973734
2012,10,SJV,SJU,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,16.930652263
2012,10,SJV,SJU,0,0,73273511000000,73273511000000,73273511000000,73273511000000,42101,14.17637449400347326
2012,10,SJV,SJU,0,0,73370111000000,73370111000000,73370111000000,73370111000000,42101,0.8826928977667907889
2012,10,SJV,SJU,0,0,73370611000000,73370611000000,73370611000000,73370611000000,42101,2.436374222526389739
2012,10,SJV,SJU,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.00010217
2012,10,SJV,SJU,0,0,73370711000000,73370711000000,73370711000000,73370711000000,42101,0.003750926861882221398
2012,10,SJV,SJU,0,0,73373111000000,73373111000000,73373111000000,73373111000000,42101,65.2958163461635263
2012,10,SJV,SJU,0,0,73373411000000,73373411000000,73373411000000,73373411000000,42101,53.91853033380446046
2012,10,SJV,SJU,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,2.876479905
2012,10,SJV,SJU,0,0,73373511000000,73373511000000,73373511000000,73373511000000,42101,2.345921645562047754
2012,10,SJV,SJU,0,0,73470111000000,73470111000000,73470111000000,73470111000000,42101,124.60518486390182925
2012,10,SJV,SJU,0,0,73470611000000,73470611000000,73470611000000,73470611000000,42101,142.2458223273008106
2012,10,SJV,SJU,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.004601072
2012,10,SJV,SJU,0,0,73470711000000,73470711000000,73470711000000,73470711000000,42101,1.0624323961773204822
2012,10,SJV,SJU,0,0,73473111000000,73473111000000,73473111000000,73473111000000,42101,206.4388777041915909
2012,10,SJV,SJU,0,0,73473411000000,73473411000000,73473411000000,73473411000000,42101,176.1838798407331755
2012,10,SJV,SJU,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.659649694
2012,10,SJV,SJU,0,0,73473511000000,73473511000000,73473511000000,73473511000000,42101,4.344608279301750303
2012,10,SJV,SJU,0,0,73670111000000,73670111000000,73670111000000,73670111000000,42101,38.96204325776117001
2012,10,SJV,SJU,0,0,73670611000000,73670611000000,73670611000000,73670611000000,42101,60.2221466793327792
2012,10,SJV,SJU,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000681169
2012,10,SJV,SJU,0,0,73673111000000,73673111000000,73673111000000,73673111000000,42101,16.31991726362451732
2012,10,SJV,SJU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,42101,67.66841956669951485
2012,10,SJV,SJU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.084964911
2012,10,SJV,SJU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,42101,139.52303777726722245
2012,10,SJV,SJU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.423184522
2012,10,SJV,SJU,0,0,74276512100000,74276512100000,74276512100000,74276512100000,42101,3.401680390931027727
2012,10,SJV,SJU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,42101,40.14107918059605579
2012,10,SJV,SJU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.130274682
2012,10,SJV,SJU,0,0,74376512100000,74376512100000,74376512100000,74376512100000,42101,1.005910998278141091
2012,10,SJV,SJU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,42101,32.80317300238769856
2012,10,SJV,SJU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.276885972
2012,10,SJV,SJU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,42101,2.091365965507805688
2012,10,SJV,SJU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.039129723
2012,10,SJV,SJU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,42101,5.8330455917936046
2012,10,SJV,SJU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.120118591
2012,10,SJV,SJU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,42101,9.65839563045002568
2012,10,SJV,SJU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.130209211
2012,10,SJV,SJU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,42101,22.17154299709620024
2012,10,SJV,SJU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.432017548
2012,10,SJV,SJU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,42101,90.08291745512484984
2012,10,SJV,SJU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,1.21244477
2012,10,SJV,SJU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,42101,173.583316263818448
2012,10,SJV,SJU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,2.984918917
2012,10,SJV,SJU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,42101,1.070486859597947064
2012,10,SJV,SJU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.02241986
2012,10,SJV,SJU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,42101,3.342115908944756736
2012,10,SJV,SJU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.068823438
2012,10,SJV,SJU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,42101,7.14924377570364
2012,10,SJV,SJU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.128947824
2012,10,SJV,SJU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,42101,0.4302005469611477472
2012,10,SJV,SJU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.023805454
2012,10,SJV,SJU,0,0,74476512107000,74476512107000,74476512107000,74476512107000,42101,2.94170654338035852
2012,10,SJV,SJU,0,0,74476512107001,74476512107001,74476512107001,74476512107001,42101,0.06667650052483244136
2012,10,SJV,SJU,0,0,74476512107004,74476512107004,74476512107004,74476512107004,42101,0.1587751430175169584
2012,10,SJV,SJU,0,0,74476512107005,74476512107005,74476512107005,74476512107005,42101,0.298758233422728768
2012,10,SJV,SJU,0,0,74476512107006,74476512107006,74476512107006,74476512107006,42101,0.6179936649006667872
2012,10,SJV,SJU,0,0,74476512107007,74476512107007,74476512107007,74476512107007,42101,3.26706345027247536
2012,10,SJV,SJU,0,0,74476512107008,74476512107008,74476512107008,74476512107008,42101,5.101957567872695088
2012,10,SJV,SJU,0,0,74476512107009,74476512107009,74476512107009,74476512107009,42101,0.03536736409484930808
2012,10,SJV,SJU,0,0,74476512107010,74476512107010,74476512107010,74476512107010,42101,0.09097218992602708344
2012,10,SJV,SJU,0,0,74476512107011,74476512107011,74476512107011,74476512107011,42101,1.58607532611226764
2012,10,SJV,SJU,0,0,74476512107012,74476512107012,74476512107012,74476512107012,42101,0.06527910587860962456
2012,10,SJV,SJU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,42101,43.07149281640678512
2012,10,SJV,SJU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.166744521
2012,10,SJV,SJU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,42101,505.1506019795662128
2012,10,SJV,SJU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,4.846515765
2012,10,SJV,SJU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,42101,10.46450593396654056
2012,10,SJV,SJU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.092369419
2012,10,SJV,SJU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,42101,454.5911225190933936
2012,10,SJV,SJU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,6.009685579
2012,10,SJV,SJU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,42101,191.2380559386223368
2012,10,SJV,SJU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,1.914372298
2012,10,SJV,SJU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,42101,4.823994601132819944
2012,10,SJV,SJU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.085721083
2012,10,SJV,SJU,0,0,74676412107021,74676412107021,74676412107021,74676412107021,42101,12.14284932739763508
2012,10,SJV,SJU,0,0,74676412107021,74676412107021,74676412107021,74676412107021,7664417,0.235712731
2012,10,SJV,SJU,0,0,74676412107024,74676412107024,74676412107024,74676412107024,42101,13.79511434613126672
2012,10,SJV,SJU,0,0,74676412107024,74676412107024,74676412107024,74676412107024,7664417,0.42146478
2012,10,SJV,SJU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,42101,21.05566966751893008
2012,10,SJV,SJU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.164026165
2012,10,SJV,SJU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,42101,133.7835150528385704
2012,10,SJV,SJU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,1.271645666
2012,10,SJV,SJU,0,0,71070111000000,71070111000000,71070111000000,71070111000000,42101,192.9164785945703155
2012,10,SJV,SJU,0,0,71070611000000,71070611000000,71070611000000,71070611000000,42101,927.2854813544861352
2012,10,SJV,SJU,0,0,71070611000000,71070611000000,71070611000000,71070611000000,7664417,0.06103355
2012,10,SJV,SJU,0,0,71073111000000,71073111000000,71073111000000,71073111000000,42101,2751.905110711513951
2012,10,SJV,SJU,0,0,71073411000000,71073411000000,71073411000000,71073411000000,42101,5267.416788632029615
2012,10,SJV,SJU,0,0,71073411000000,71073411000000,71073411000000,71073411000000,7664417,121.458545273
2012,10,SJV,SJU,0,0,71076412100000,71076412100000,71076412100000,71076412100000,42101,8.277483233068389836
2012,10,SJV,SJU,0,0,71076412100000,71076412100000,71076412100000,71076412100000,7664417,0.037434351
2012,10,SJV,SJU,0,0,72270111000000,72270111000000,72270111000000,72270111000000,42101,70.53459422881171975
2012,10,SJV,SJU,0,0,72270611000000,72270611000000,72270611000000,72270611000000,42101,479.9538237013703661
2012,10,SJV,SJU,0,0,72270611000000,72270611000000,72270611000000,72270611000000,7664417,0.032368378
2012,10,SJV,SJU,0,0,72273111000000,72273111000000,72273111000000,72273111000000,42101,758.0676451984582465
2012,10,SJV,SJU,0,0,72273411000000,72273411000000,72273411000000,72273411000000,42101,1496.074371604573425
2012,10,SJV,SJU,0,0,72273411000000,72273411000000,72273411000000,72273411000000,7664417,17.229633211
2012,10,SJV,SJU,0,0,72276412100000,72276412100000,72276412100000,72276412100000,42101,0.9779869668391155201
2012,10,SJV,SJU,0,0,72276412100000,72276412100000,72276412100000,72276412100000,7664417,0.001706314
2012,10,SJV,SJU,0,0,72370111000000,72370111000000,72370111000000,72370111000000,42101,85.63206787698428008
2012,10,SJV,SJU,0,0,72370611000000,72370611000000,72370611000000,72370611000000,42101,585.2037171074770019
2012,10,SJV,SJU,0,0,72370611000000,72370611000000,72370611000000,72370611000000,7664417,0.039388187
2012,10,SJV,SJU,0,0,72373111000000,72373111000000,72373111000000,72373111000000,42101,1434.646793808286056
2012,10,SJV,SJU,0,0,72373411000000,72373411000000,72373411000000,72373411000000,42101,2978.328274610062392
2012,10,SJV,SJU,0,0,72373411000000,72373411000000,72373411000000,72373411000000,7664417,69.318179276
2012,10,SJV,SJU,0,0,72376412100000,72376412100000,72376412100000,72376412100000,42101,0.1836369396012968155
2012,10,SJV,SJU,0,0,72376412100000,72376412100000,72376412100000,72376412100000,7664417,0.002808736
2012,10,SJV,SJU,0,0,72470111000000,72470111000000,72470111000000,72470111000000,42101,77.24977769918533308
2012,10,SJV,SJU,0,0,72470611000000,72470611000000,72470611000000,72470611000000,42101,532.6023540389295087
2012,10,SJV,SJU,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.02101207
2012,10,SJV,SJU,0,0,72473111000000,72473111000000,72473111000000,72473111000000,42101,1950.17573263546784
2012,10,SJV,SJU,0,0,72473411000000,72473411000000,72473411000000,72473411000000,42101,3737.482529144047666
2012,10,SJV,SJU,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,104.906213031
2012,10,SJV,SJU,0,0,72476412100000,72476412100000,72476412100000,72476412100000,42101,2.614475949575064565
2012,10,SJV,SJU,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.017694225
2012,10,SJV,SJU,0,0,73270111000000,73270111000000,73270111000000,73270111000000,42101,29.71725821787944229
2012,10,SJV,SJU,0,0,73270611000000,73270611000000,73270611000000,73270611000000,42101,79.17777701054919231
2012,10,SJV,SJU,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.003320338
2012,10,SJV,SJU,0,0,73270711000000,73270711000000,73270711000000,73270711000000,42101,0.1262809096945789338
2012,10,SJV,SJU,0,0,73273111000000,73273111000000,73273111000000,73273111000000,42101,491.1187517839761036
2012,12,NC,NCU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,42101,20.78178638812714629
2012,12,NC,NCU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.01365779
2012,12,NC,NCU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,42101,76.76014192492920171
2012,12,NC,NCU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.211019448
2012,12,NC,NCU,0,0,74276512100000,74276512100000,74276512100000,74276512100000,42101,1.823951551708742388
2012,12,NC,NCU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,42101,11.05664100290349918
2012,12,NC,NCU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.039121384
2012,12,NC,NCU,0,0,74376512100000,74376512100000,74376512100000,74376512100000,42101,0.2909608618548180333
2012,12,NC,NCU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,42101,3.333074469868377936
2012,12,NC,NCU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.02813391
2012,12,NC,NCU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,42101,0.09174888096924046848
2012,12,NC,NCU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.001636247
2012,12,NC,NCU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,42101,0.2439144827428583352
2012,12,NC,NCU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.005022876
2012,12,NC,NCU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,42101,0.2394885647079418584
2012,12,NC,NCU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.003228654
2012,12,NC,NCU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,42101,0.4869754066817117088
2012,12,NC,NCU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.009488826
2012,12,NC,NCU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,42101,9.1474916663724282
2012,12,NC,NCU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.097361525
2012,12,NC,NCU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,42101,14.00430616473381792
2012,12,NC,NCU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.203857362
2012,12,NC,NCU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,42101,0.0483694687721943516
2012,12,NC,NCU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.000937508
2012,12,NC,NCU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,42101,0.13975383191652281256
2012,12,NC,NCU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.002877919
2012,12,NC,NCU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,42101,0.9508131973907619624
2012,12,NC,NCU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.016784031
2012,12,NC,NCU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,42101,0.021791276416204542
2012,12,NC,NCU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.001205836
2012,12,NC,NCU,0,0,74476512107000,74476512107000,74476512107000,74476512107000,42101,0.2989017854119021296
2012,12,NC,NCU,0,0,74476512107001,74476512107001,74476512107001,74476512107001,42101,0.00287337283902568224
2012,12,NC,NCU,0,0,74476512107004,74476512107004,74476512107004,74476512107004,42101,0.00663933725051626536
2012,12,NC,NCU,0,0,74476512107005,74476512107005,74476512107005,74476512107005,42101,0.0074079778106770956
2012,12,NC,NCU,0,0,74476512107006,74476512107006,74476512107006,74476512107006,42101,0.013573602718189083648
2012,12,NC,NCU,0,0,74476512107007,74476512107007,74476512107007,74476512107007,42101,0.3763107367369444224
2012,12,NC,NCU,0,0,74476512107008,74476512107008,74476512107008,74476512107008,42101,0.455487917547175656
2012,12,NC,NCU,0,0,74476512107009,74476512107009,74476512107009,74476512107009,42101,0.001557399447460351872
2012,12,NC,NCU,0,0,74476512107010,74476512107010,74476512107010,74476512107010,42101,0.00380409072766683948
2012,12,NC,NCU,0,0,74476512107011,74476512107011,74476512107011,74476512107011,42101,0.1921558732898813112
2012,12,NC,NCU,0,0,74476512107012,74476512107012,74476512107012,74476512107012,42101,0.003306632337992927112
2012,12,NC,NCU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,42101,4.9406918321987928
2012,12,NC,NCU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.019127113
2012,12,NC,NCU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,42101,24.35354191083925488
2012,12,NC,NCU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.228791837
2012,12,NC,NCU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,42101,0.2594767912180595424
2012,12,NC,NCU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.002290382
2012,12,NC,NCU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,42101,21.93223606998907704
2012,12,NC,NCU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,0.283702163
2012,12,NC,NCU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,42101,9.317910121991966664
2012,12,NC,NCU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.090372708
2012,12,NC,NCU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,42101,0.89431695143698596
2012,12,NC,NCU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.015891771
2012,12,NC,NCU,0,0,74676412107021,74676412107021,74676412107021,74676412107021,42101,0.00000016976937512048592
2012,12,NC,NCU,0,0,74676412107024,74676412107024,74676412107024,74676412107024,42101,0.000000069765496636452084
2012,12,NC,NCU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,42101,4.789712307500323008
2012,12,NC,NCU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.033421657
2012,12,NC,NCU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,42101,40.3576944326141976
2012,12,NC,NCU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.222824294
2012,12,NC,NCU,0,0,74676412107027,74676412107027,74676412107027,74676412107027,42101,0.5452326888443250816
2012,12,NC,NCU,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.005924918
2012,12,NC,NCU,0,0,74676412107028,74676412107028,74676412107028,74676412107028,42101,0.01926276612673384296
2012,12,NC,NCU,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.012946926
2012,12,NC,NCU,0,0,74676412107029,74676412107029,74676412107029,74676412107029,42101,20.41807234440703392
2012,12,NC,NCU,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.125747113
2012,12,NC,NCU,0,0,74676412107030,74676412107030,74676412107030,74676412107030,42101,0.64679520284180256
2012,12,NC,NCU,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.004417464
2012,12,NC,NCU,0,0,74676412107031,74676412107031,74676412107031,74676412107031,42101,0.01965922829626002624
2012,12,NC,NCU,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.000566212
2012,12,NC,NCU,0,0,74676412107032,74676412107032,74676412107032,74676412107032,42101,14.97758084178548088
2012,12,NC,NCU,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.044244529
2012,12,NC,NCU,0,0,74676512107013,74676512107013,74676512107013,74676512107013,42101,0.638180435041605924
2012,12,NC,NCU,0,0,74676512107016,74676512107016,74676512107016,74676512107016,42101,1.4472323267719825248
2012,12,NC,NCU,0,0,74676512107017,74676512107017,74676512107017,74676512107017,42101,0.01337507420438387952
2012,12,NC,NCU,0,0,74676512107018,74676512107018,74676512107018,74676512107018,42101,1.65442066711762308
2012,12,NC,NCU,0,0,74676512107019,74676512107019,74676512107019,74676512107019,42101,0.6963343643005592856
2012,12,NC,NCU,0,0,74676512107020,74676512107020,74676512107020,74676512107020,42101,0.03962818069311535824
2012,12,NC,NCU,0,0,74676512107021,74676512107021,74676512107021,74676512107021,42101,0.00000001738990884186852816
2012,12,NC,NCU,0,0,74676512107024,74676512107024,74676512107024,74676512107024,42101,0.000000008425127912980648584
2012,12,NC,NCU,0,0,74676512107025,74676512107025,74676512107025,74676512107025,42101,3.221107203992843568
2012,12,NC,NCU,0,0,74676512107026,74676512107026,74676512107026,74676512107026,42101,1.868148397552279752
2012,12,NC,NCU,0,0,74676512107027,74676512107027,74676512107027,74676512107027,42101,0.03445622681617620192
2012,12,NC,NCU,0,0,74676512107028,74676512107028,74676512107028,74676512107028,42101,0.0940844545345028376
2012,12,NC,NCU,0,0,74676512107029,74676512107029,74676512107029,74676512107029,42101,0.4555471655815817568
2012,12,NC,NCU,0,0,74676512107030,74676512107030,74676512107030,74676512107030,42101,0.02556098530264451952
2012,12,NC,NCU,0,0,74676512107031,74676512107031,74676512107031,74676512107031,42101,0.02721676341638347704
2012,12,NC,NCU,0,0,75070111000000,75070111000000,75070111000000,75070111000000,42101,24.42311667759595783
2012,12,NC,NCU,0,0,75070611000000,75070611000000,75070611000000,75070611000000,42101,222.8263599241787216
2012,12,NC,NCU,0,0,75070611000000,75070611000000,75070611000000,75070611000000,7664417,0.031233963
2012,12,NC,NCU,0,0,75073111000000,75073111000000,75073111000000,75073111000000,42101,5.625382786757974805
2012,12,NC,NCU,0,0,75073411000000,75073411000000,75073411000000,75073411000000,42101,53.24945711389792296
2012,12,NC,NCU,0,0,75073411000000,75073411000000,75073411000000,75073411000000,7664417,0.035075203
2012,12,NC,NCU,0,0,76076412100000,76076412100000,76076412100000,76076412100000,42101,9.48556851302917698
2012,12,NC,NCU,0,0,76076412100000,76076412100000,76076412100000,76076412100000,7664417,0.044344981
2012,12,NC,NCU,0,0,76270111000000,76270111000000,76270111000000,76270111000000,42101,0.000001074284305756757406
2012,12,NC,NCU,0,0,76270611000000,76270611000000,76270611000000,76270611000000,42101,0.0000867839736714235746
2012,12,NC,NCU,0,0,76270611000000,76270611000000,76270611000000,76270611000000,7664417,0.000000002
2012,12,NC,NCU,0,0,76273111000000,76273111000000,76273111000000,76273111000000,42101,1.2828249753195181575
2012,12,NC,NCU,0,0,76273411000000,76273411000000,76273411000000,76273411000000,42101,6.43807448258046795
2012,12,NC,NCU,0,0,76273411000000,76273411000000,76273411000000,76273411000000,7664417,0.043587277
2012,12,NC,NCU,0,0,77170111000000,77170111000000,77170111000000,77170111000000,42101,0.000001169827662678500145
2012,12,NC,NCU,0,0,77170611000000,77170611000000,77170611000000,77170611000000,42101,0.00002288720233187380662
2012,12,NC,NCU,0,0,77170611000000,77170611000000,77170611000000,77170611000000,7664417,0.000000001
2012,12,NC,NCU,0,0,77170711000000,77170711000000,77170711000000,77170711000000,42101,0.0000002066524441642565421
2012,12,NC,NCU,0,0,77173111000000,77173111000000,77173111000000,77173111000000,42101,1.979005207039889595
2012,12,NC,NCU,0,0,77173411000000,77173411000000,77173411000000,77173411000000,42101,4.735559926954656909
2012,12,NC,NCU,0,0,77173411000000,77173411000000,77173411000000,77173411000000,7664417,0.010434909
2012,12,NC,NCU,0,0,77173511000000,77173511000000,77173511000000,77173511000000,42101,0.4767463605758286915
