FYEAR,CO,AB,DIS,FACID,DEV,PROID,SCC,SIC,EIC,POL,EMS
2017,47,NEP,SIS,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.00394603
2017,47,NEP,SIS,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,1.247917489
2017,47,NEP,SIS,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.397521408
2017,47,NEP,SIS,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.019158661
2017,47,NEP,SIS,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.072837276
2017,47,NEP,SIS,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.01020786
2017,47,NEP,SIS,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.003494197
2017,47,NEP,SIS,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.224830912
2017,47,NEP,SIS,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.007610714
2017,47,NEP,SIS,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.00057329
2017,47,NEP,SIS,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.014462745
2017,50,SJV,SJU,0,0,75070611000000,75070611000000,75070611000000,75070611000000,7664417,0.06417368
2017,50,SJV,SJU,0,0,75073411000000,75073411000000,75073411000000,75073411000000,7664417,0.111892838
2017,50,SJV,SJU,0,0,76076412100000,76076412100000,76076412100000,76076412100000,7664417,0.099855388
2017,50,SJV,SJU,0,0,76270611000000,76270611000000,76270611000000,76270611000000,7664417,0.000170716
2017,50,SJV,SJU,0,0,76273411000000,76273411000000,76273411000000,76273411000000,7664417,0.070635131
2017,50,SJV,SJU,0,0,77170611000000,77170611000000,77170611000000,77170611000000,7664417,0
2017,50,SJV,SJU,0,0,77173411000000,77173411000000,77173411000000,77173411000000,7664417,0.068410345
2017,50,SJV,SJU,0,0,77276412100000,77276412100000,77276412100000,77276412100000,7664417,0.058927261
2017,50,SJV,SJU,0,0,77770611000000,77770611000000,77770611000000,77770611000000,7664417,0.000010566
2017,50,SJV,SJU,0,0,77773411000000,77773411000000,77773411000000,77773411000000,7664417,0.130585341
2017,50,SJV,SJU,0,0,77876412100000,77876412100000,77876412100000,77876412100000,7664417,0.039345906
2017,50,SJV,SJU,0,0,77976412100000,77976412100000,77976412100000,77976412100000,7664417,0.066973683
2017,50,SJV,SJU,0,0,78070611000000,78070611000000,78070611000000,78070611000000,7664417,0.000386993
2017,50,SJV,SJU,0,0,78073411000000,78073411000000,78073411000000,78073411000000,7664417,0.18166742
2017,50,SJV,SJU,0,0,78076412100000,78076412100000,78076412100000,78076412100000,7664417,0.032577916
2017,53,NC,NCU,0,0,71070611000000,71070611000000,71070611000000,71070611000000,7664417,0.000564021
2017,53,NC,NCU,0,0,71073411000000,71073411000000,71073411000000,71073411000000,7664417,2.78111536
2017,53,NC,NCU,0,0,71076412100000,71076412100000,71076412100000,71076412100000,7664417,0.003331133
2017,53,NC,NCU,0,0,72270611000000,72270611000000,72270611000000,72270611000000,7664417,0.001578272
2017,53,NC,NCU,0,0,72273411000000,72273411000000,72273411000000,72273411000000,7664417,0.668274609
2017,53,NC,NCU,0,0,72276412100000,72276412100000,72276412100000,72276412100000,7664417,0.000143669
2017,53,NC,NCU,0,0,72370611000000,72370611000000,72370611000000,72370611000000,7664417,0.000511151
2017,53,NC,NCU,0,0,72373411000000,72373411000000,72373411000000,72373411000000,7664417,2.146466568
2017,53,NC,NCU,0,0,72376412100000,72376412100000,72376412100000,72376412100000,7664417,0.000127842
2017,53,NC,NCU,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.000740861
2017,53,NC,NCU,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,2.2049531
2017,53,NC,NCU,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.001341449
2017,53,NC,NCU,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.000119986
2017,53,NC,NCU,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,0.578968184
2017,53,NC,NCU,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.000000302
2017,53,NC,NCU,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,0.034043789
2017,53,NC,NCU,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.000012309
2017,53,NC,NCU,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.012340301
2017,53,NC,NCU,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000006241
2017,53,NC,NCU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.001432772
2017,53,NC,NCU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.027177691
2017,53,NC,NCU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.004894307
2017,53,NC,NCU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.003607642
2017,53,NC,NCU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.000256894
2017,53,NC,NCU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.000788601
2017,53,NC,NCU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.002472909
2017,53,NC,NCU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.001791835
2017,53,NC,NCU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.008338331
2017,53,NC,NCU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.01505943
2017,53,NC,NCU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.000147191
2017,53,NC,NCU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.000451839
2017,53,NC,NCU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.004960824
2017,53,NC,NCU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.00016256
2017,53,NC,NCU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.009949276
2017,53,NC,NCU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.145695587
2017,53,NC,NCU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.001754263
2017,53,NC,NCU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,0.18066271
2017,53,NC,NCU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.057549714
2017,53,NC,NCU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.010613109
2017,53,NC,NCU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.014087546
2017,53,NC,NCU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.009916171
2017,53,NC,NCU,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.004538046
2017,53,NC,NCU,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.001290365
2017,53,NC,NCU,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.076025844
2017,53,NC,NCU,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.003383449
2017,53,NC,NCU,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.000309603
2017,53,NC,NCU,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.001968979
2017,53,NC,NCU,0,0,75070611000000,75070611000000,75070611000000,75070611000000,7664417,0.004585354
2017,53,NC,NCU,0,0,75073411000000,75073411000000,75073411000000,75073411000000,7664417,0.00707734
2017,53,NC,NCU,0,0,76076412100000,76076412100000,76076412100000,76076412100000,7664417,0.002986788
2017,53,NC,NCU,0,0,76270611000000,76270611000000,76270611000000,76270611000000,7664417,0.000001972
2017,53,NC,NCU,0,0,76273411000000,76273411000000,76273411000000,76273411000000,7664417,0.013673706
2017,53,NC,NCU,0,0,77170611000000,77170611000000,77170611000000,77170611000000,7664417,0
2017,53,NC,NCU,0,0,77173411000000,77173411000000,77173411000000,77173411000000,7664417,0.001583068
2017,53,NC,NCU,0,0,77276412100000,77276412100000,77276412100000,77276412100000,7664417,0.005376938
2017,53,NC,NCU,0,0,77770611000000,77770611000000,77770611000000,77770611000000,7664417,0.000000216
2017,53,NC,NCU,0,0,77773411000000,77773411000000,77773411000000,77773411000000,7664417,0.006571837
2017,53,NC,NCU,0,0,77876412100000,77876412100000,77876412100000,77876412100000,7664417,0.001022568
2017,53,NC,NCU,0,0,77976412100000,77976412100000,77976412100000,77976412100000,7664417,0.00290595
2017,53,NC,NCU,0,0,78070611000000,78070611000000,78070611000000,78070611000000,7664417,0.000098606
2017,53,NC,NCU,0,0,78073411000000,78073411000000,78073411000000,78073411000000,7664417,0.014828029
2017,53,NC,NCU,0,0,78076412100000,78076412100000,78076412100000,78076412100000,7664417,0.002779262
2017,52,SV,TEH,0,0,71070611000000,71070611000000,71070611000000,71070611000000,7664417,0.002219945
2017,52,SV,TEH,0,0,71073411000000,71073411000000,71073411000000,71073411000000,7664417,15.360563194
2017,52,SV,TEH,0,0,71076412100000,71076412100000,71076412100000,71076412100000,7664417,0.0181213
2017,52,SV,TEH,0,0,72270611000000,72270611000000,72270611000000,72270611000000,7664417,0.002020127
2017,52,SV,TEH,0,0,72273411000000,72273411000000,72273411000000,72273411000000,7664417,1.505841819
2017,52,SV,TEH,0,0,72276412100000,72276412100000,72276412100000,72276412100000,7664417,0.000348793
2017,52,SV,TEH,0,0,72370611000000,72370611000000,72370611000000,72370611000000,7664417,0.001762886
2017,52,SV,TEH,0,0,72373411000000,72373411000000,72373411000000,72373411000000,7664417,7.640826556
2017,52,SV,TEH,0,0,72376412100000,72376412100000,72376412100000,72376412100000,7664417,0.00080899
2017,52,SV,TEH,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.002114213
2017,52,SV,TEH,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,8.695363682
2017,52,SV,TEH,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.007210094
2017,52,SV,TEH,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.000301286
2017,52,SV,TEH,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,1.821324979
2017,52,SV,TEH,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.000002134
2017,52,SV,TEH,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,0.162579612
2017,52,SV,TEH,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.0000768
2017,52,SV,TEH,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.066343607
2017,52,SV,TEH,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000024099
2017,52,SV,TEH,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.006088794
2017,52,SV,TEH,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.11647672
2017,52,SV,TEH,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.028560314
2017,52,SV,TEH,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.006315032
2017,52,SV,TEH,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.000847021
2017,52,SV,TEH,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.002600146
2017,52,SV,TEH,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.049087023
2017,52,SV,TEH,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.019750644
2017,52,SV,TEH,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.040087035
2017,52,SV,TEH,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.090639248
2017,52,SV,TEH,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.000485311
2017,52,SV,TEH,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.001489786
2017,52,SV,TEH,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.003600301
2017,52,SV,TEH,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.000958977
2017,52,SV,TEH,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.031363099
2017,52,SV,TEH,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.865091807
2017,52,SV,TEH,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.03482196
2017,52,SV,TEH,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,1.072714917
2017,52,SV,TEH,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.341711009
2017,52,SV,TEH,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.01028032
2017,52,SV,TEH,0,0,74676412107021,74676412107021,74676412107021,74676412107021,7664417,0.020195431
2017,52,SV,TEH,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.010925985
2017,52,SV,TEH,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.057858249
2017,52,SV,TEH,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.090079828
2017,52,SV,TEH,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.01027526
2017,52,SV,TEH,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.57782148
2017,52,SV,TEH,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.06716117
2017,52,SV,TEH,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.003289092
2017,52,SV,TEH,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.011488474
2017,52,SV,TEH,0,0,75070611000000,75070611000000,75070611000000,75070611000000,7664417,0.019279019
2017,52,SV,TEH,0,0,75073411000000,75073411000000,75073411000000,75073411000000,7664417,0.035008246
2017,46,MC,NSI,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.000247513
2017,46,MC,NSI,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,0.888262752
2017,46,MC,NSI,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.000553182
2017,46,MC,NSI,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.000007227
2017,46,MC,NSI,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,0.213147809
2017,46,MC,NSI,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.000000331
2017,46,MC,NSI,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,0.015590994
2017,46,MC,NSI,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.000018737
2017,46,MC,NSI,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.008584371
2017,46,MC,NSI,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000005358
2017,46,MC,NSI,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.000800082
2017,46,MC,NSI,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.008989463
2017,46,MC,NSI,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.002143104
2017,46,MC,NSI,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.000554165
2017,46,MC,NSI,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.000127786
2017,46,MC,NSI,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.000392271
2017,46,MC,NSI,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.000218159
2017,46,MC,NSI,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.002054608
2017,46,MC,NSI,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.002536767
2017,46,MC,NSI,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.005125536
2017,46,MC,NSI,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.000073217
2017,46,MC,NSI,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.000224757
2017,46,MC,NSI,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.000765787
2017,46,MC,NSI,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.000081996
2017,46,MC,NSI,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.000117582
2017,46,MC,NSI,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.005575834
2017,46,MC,NSI,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.00015476
2017,46,MC,NSI,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,0.006914042
2017,46,MC,NSI,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.002202453
2017,52,SV,TEH,0,0,76076412100000,76076412100000,76076412100000,76076412100000,7664417,0.027249037
2017,52,SV,TEH,0,0,76270611000000,76270611000000,76270611000000,76270611000000,7664417,0.000013951
2017,52,SV,TEH,0,0,76273411000000,76273411000000,76273411000000,76273411000000,7664417,0.032546658
2017,52,SV,TEH,0,0,77170611000000,77170611000000,77170611000000,77170611000000,7664417,0
2017,52,SV,TEH,0,0,77173411000000,77173411000000,77173411000000,77173411000000,7664417,0.006501698
2017,52,SV,TEH,0,0,77276412100000,77276412100000,77276412100000,77276412100000,7664417,0.025988159
2017,52,SV,TEH,0,0,77770611000000,77770611000000,77770611000000,77770611000000,7664417,0.000001531
2017,52,SV,TEH,0,0,77773411000000,77773411000000,77773411000000,77773411000000,7664417,0.045628004
2017,52,SV,TEH,0,0,77876412100000,77876412100000,77876412100000,77876412100000,7664417,0.005071501
2017,52,SV,TEH,0,0,77976412100000,77976412100000,77976412100000,77976412100000,7664417,0.007277572
2017,52,SV,TEH,0,0,78070611000000,78070611000000,78070611000000,78070611000000,7664417,0.000215235
2017,52,SV,TEH,0,0,78073411000000,78073411000000,78073411000000,78073411000000,7664417,0.061374532
2017,52,SV,TEH,0,0,78076412100000,78076412100000,78076412100000,78076412100000,7664417,0.010932451
2017,51,SV,FR,0,0,71070611000000,71070611000000,71070611000000,71070611000000,7664417,0.001636348
2017,51,SV,FR,0,0,71073411000000,71073411000000,71073411000000,71073411000000,7664417,8.946862679
2017,51,SV,FR,0,0,71076412100000,71076412100000,71076412100000,71076412100000,7664417,0.010449631
2017,51,SV,FR,0,0,72270611000000,72270611000000,72270611000000,72270611000000,7664417,0.000935161
2017,51,SV,FR,0,0,72273411000000,72273411000000,72273411000000,72273411000000,7664417,0.693486332
2017,51,SV,FR,0,0,72276412100000,72276412100000,72276412100000,72276412100000,7664417,0.000092822
2017,51,SV,FR,0,0,72370611000000,72370611000000,72370611000000,72370611000000,7664417,0.000781023
2017,51,SV,FR,0,0,72373411000000,72373411000000,72373411000000,72373411000000,7664417,4.845240865
2017,51,SV,FR,0,0,72376412100000,72376412100000,72376412100000,72376412100000,7664417,0.00043298
2017,51,SV,FR,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.001074617
2017,51,SV,FR,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,6.513931606
2017,51,SV,FR,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.004454927
2017,51,SV,FR,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.000187892
2017,51,SV,FR,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,1.296553718
2017,51,SV,FR,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.000013274
2017,51,SV,FR,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,0.208984926
2017,51,SV,FR,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.000092283
2017,51,SV,FR,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.034704093
2017,51,SV,FR,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000035599
2017,51,SV,FR,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.006789358
2017,51,SV,FR,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.074331383
2017,51,SV,FR,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.01541028
2017,51,SV,FR,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.016502039
2017,51,SV,FR,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.002213381
2017,51,SV,FR,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.006794535
2017,51,SV,FR,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.031606512
2017,54,SJV,SJU,0,0,71070611000000,71070611000000,71070611000000,71070611000000,7664417,0.007627116
2017,54,SJV,SJU,0,0,71073411000000,71073411000000,71073411000000,71073411000000,7664417,47.423189716
2017,54,SJV,SJU,0,0,71076412100000,71076412100000,71076412100000,71076412100000,7664417,0.045239429
2017,54,SJV,SJU,0,0,72270611000000,72270611000000,72270611000000,72270611000000,7664417,0.006341234
2017,54,SJV,SJU,0,0,72273411000000,72273411000000,72273411000000,72273411000000,7664417,5.615155047
2017,54,SJV,SJU,0,0,72276412100000,72276412100000,72276412100000,72276412100000,7664417,0.000770397
2017,54,SJV,SJU,0,0,72370611000000,72370611000000,72370611000000,72370611000000,7664417,0.006705767
2017,54,SJV,SJU,0,0,72373411000000,72373411000000,72373411000000,72373411000000,7664417,25.621588374
2017,54,SJV,SJU,0,0,72376412100000,72376412100000,72376412100000,72376412100000,7664417,0.002239835
2017,54,SJV,SJU,0,0,72470611000000,72470611000000,72470611000000,72470611000000,7664417,0.008864705
2017,54,SJV,SJU,0,0,72473411000000,72473411000000,72473411000000,72473411000000,7664417,41.351704147
2017,54,SJV,SJU,0,0,72476412100000,72476412100000,72476412100000,72476412100000,7664417,0.021404968
2017,54,SJV,SJU,0,0,73270611000000,73270611000000,73270611000000,73270611000000,7664417,0.000908801
2017,54,SJV,SJU,0,0,73273411000000,73273411000000,73273411000000,73273411000000,7664417,5.542550026
2017,51,SV,FR,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.051611124
2017,51,SV,FR,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.114993995
2017,51,SV,FR,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.293426242
2017,51,SV,FR,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.001268184
2017,51,SV,FR,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.003893013
2017,51,SV,FR,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.007244265
2017,51,SV,FR,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.002505939
2017,51,SV,FR,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.020194301
2017,51,SV,FR,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,0.557021632
2017,51,SV,FR,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.022421418
2017,51,SV,FR,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,0.690707517
2017,51,SV,FR,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.22002338
2017,51,SV,FR,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.006619368
2017,51,SV,FR,0,0,74676412107021,74676412107021,74676412107021,74676412107021,7664417,0.013003581
2017,51,SV,FR,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.009024265
2017,51,SV,FR,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.079949372
2017,51,SV,FR,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.058001258
2017,51,SV,FR,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.026850654
2017,51,SV,FR,0,0,74676412107029,74676412107029,74676412107029,74676412107029,7664417,0.372051916
2017,51,SV,FR,0,0,74676412107030,74676412107030,74676412107030,74676412107030,7664417,0.043244225
2017,51,SV,FR,0,0,74676412107031,74676412107031,74676412107031,74676412107031,7664417,0.002117805
2017,51,SV,FR,0,0,74676412107032,74676412107032,74676412107032,74676412107032,7664417,0.01587494
2017,51,SV,FR,0,0,75070611000000,75070611000000,75070611000000,75070611000000,7664417,0.009029018
2017,51,SV,FR,0,0,75073411000000,75073411000000,75073411000000,75073411000000,7664417,0.016248714
2017,51,SV,FR,0,0,76076412100000,76076412100000,76076412100000,76076412100000,7664417,0.002242646
2017,51,SV,FR,0,0,76270611000000,76270611000000,76270611000000,76270611000000,7664417,0
2017,54,SJV,SJU,0,0,73370611000000,73370611000000,73370611000000,73370611000000,7664417,0.000049491
2017,54,SJV,SJU,0,0,73373411000000,73373411000000,73373411000000,73373411000000,7664417,0.815403781
2017,54,SJV,SJU,0,0,73470611000000,73470611000000,73470611000000,73470611000000,7664417,0.000387327
2017,54,SJV,SJU,0,0,73473411000000,73473411000000,73473411000000,73473411000000,7664417,0.207490768
2017,54,SJV,SJU,0,0,73670611000000,73670611000000,73670611000000,73670611000000,7664417,0.000073619
2017,54,SJV,SJU,0,0,73673411000000,73673411000000,73673411000000,73673411000000,7664417,0.080129356
2017,54,SJV,SJU,0,0,74276412100000,74276412100000,74276412100000,74276412100000,7664417,0.226892042
2017,54,SJV,SJU,0,0,74376412100000,74376412100000,74376412100000,74376412100000,7664417,0.062191781
2017,54,SJV,SJU,0,0,74476412107000,74476412107000,74476412107000,74476412107000,7664417,0.09231375
2017,54,SJV,SJU,0,0,74476412107001,74476412107001,74476412107001,74476412107001,7664417,0.015972897
2017,54,SJV,SJU,0,0,74476412107004,74476412107004,74476412107004,74476412107004,7664417,0.049032852
2017,54,SJV,SJU,0,0,74476412107005,74476412107005,74476412107005,74476412107005,7664417,0.078252817
2017,54,SJV,SJU,0,0,74476412107006,74476412107006,74476412107006,74476412107006,7664417,0.329575492
2017,54,SJV,SJU,0,0,74476412107007,74476412107007,74476412107007,74476412107007,7664417,0.412391841
2017,54,SJV,SJU,0,0,74476412107008,74476412107008,74476412107008,74476412107008,7664417,0.922633182
2017,54,SJV,SJU,0,0,74476412107009,74476412107009,74476412107009,74476412107009,7664417,0.00915187
2017,54,SJV,SJU,0,0,74476412107010,74476412107010,74476412107010,74476412107010,7664417,0.028093982
2017,54,SJV,SJU,0,0,74476412107011,74476412107011,74476412107011,74476412107011,7664417,0.062007891
2017,54,SJV,SJU,0,0,74476412107012,74476412107012,74476412107012,74476412107012,7664417,0.008343986
2017,54,SJV,SJU,0,0,74676412107013,74676412107013,74676412107013,74676412107013,7664417,0.043799529
2017,54,SJV,SJU,0,0,74676412107016,74676412107016,74676412107016,74676412107016,7664417,1.558516171
2017,54,SJV,SJU,0,0,74676412107017,74676412107017,74676412107017,74676412107017,7664417,0.05551195
2017,54,SJV,SJU,0,0,74676412107018,74676412107018,74676412107018,74676412107018,7664417,1.932561991
2017,54,SJV,SJU,0,0,74676412107019,74676412107019,74676412107019,74676412107019,7664417,0.615613428
2017,54,SJV,SJU,0,0,74676412107020,74676412107020,74676412107020,74676412107020,7664417,0.028909047
2017,54,SJV,SJU,0,0,74676412107021,74676412107021,74676412107021,74676412107021,7664417,0.07578779
2017,54,SJV,SJU,0,0,74676412107024,74676412107024,74676412107024,74676412107024,7664417,0.1390407
2017,54,SJV,SJU,0,0,74676412107025,74676412107025,74676412107025,74676412107025,7664417,0.080351154
2017,54,SJV,SJU,0,0,74676412107026,74676412107026,74676412107026,74676412107026,7664417,0.311988941
2017,54,SJV,SJU,0,0,74676412107027,74676412107027,74676412107027,74676412107027,7664417,0.143602111
2017,54,SJV,SJU,0,0,74676412107028,74676412107028,74676412107028,74676412107028,7664417,0.071626774
2017,51,SV,FR,0,0,76273411000000,76273411000000,76273411000000,76273411000000,7664417,0.006860131
2017,51,SV,FR,0,0,77170611000000,77170611000000,77170611000000,77170611000000,7664417,0
