2046,     ,Alameda (SF),LDA,Dsl,RUNEX,DSL,NH3,0.00110851396704
2046,     ,Alameda (SF),LDA,Gas,RUNEX,CAT,NH3,1.20205128763
2046,     ,Alameda (SF),LDT1,Dsl,RUNEX,DSL,NH3,1.23776629159e-06
2046,     ,Alameda (SF),LDT1,Gas,RUNEX,CAT,NH3,0.121240976106
2046,     ,Alameda (SF),LDT2,Dsl,RUNEX,DSL,NH3,0.000285649174014
2046,     ,Alameda (SF),LDT2,Gas,RUNEX,CAT,NH3,0.371772517039
2046,     ,Alameda (SF),LHD1,Dsl,RUNEX,DSL,NH3,0.126201068135
2046,     ,Alameda (SF),LHD1,Gas,RUNEX,CAT,NH3,0.0259922277068
2046,     ,Alameda (SF),LHD2,Dsl,RUNEX,DSL,NH3,0.0492277194433
2046,     ,Alameda (SF),LHD2,Gas,RUNEX,CAT,NH3,0.00394619089236
2046,     ,Alameda (SF),MCY,Gas,RUNEX,CAT,NH3,0.00251452446217
2046,     ,Alameda (SF),MDV,Dsl,RUNEX,DSL,NH3,0.0006231082137
2046,     ,Alameda (SF),MDV,Gas,RUNEX,CAT,NH3,0.231176673725
2046,     ,Alameda (SF),MH,Dsl,RUNEX,DSL,NH3,0.00256656933172
2046,     ,Alameda (SF),MH,Gas,RUNEX,CAT,NH3,0.00122246437689
2046,     ,Alameda (SF),OBUS,Gas,RUNEX,CAT,NH3,0.00105242286152
2046,     ,Alameda (SF),SBUS,Gas,RUNEX,CAT,NH3,0.000770956436974
2046,     ,Alameda (SF),T6TS,Gas,RUNEX,CAT,NH3,0.00503579039768
2046,     ,Alameda (SF),T7IS,Gas,RUNEX,CAT,NH3,4.6691608529e-05
2046,     ,Alameda (SF),UBUS,Dsl,RUNEX,DSL,NH3,0.0140671561214
2046,     ,Alameda (SF),UBUS,Gas,RUNEX,CAT,NH3,1.65981638502e-05
2046,     ,Alameda (SF),UBUS,NG,RUNEX,DSL,NH3,0.0250611034457
2046,     ,Alpine (GBV),LDA,Dsl,RUNEX,DSL,NH3,4.8413510166e-06
2046,     ,Alpine (GBV),LDA,Gas,RUNEX,CAT,NH3,0.0052555814148
2046,     ,Alpine (GBV),LDT1,Dsl,RUNEX,DSL,NH3,5.88545336765e-09
2046,     ,Alpine (GBV),LDT1,Gas,RUNEX,CAT,NH3,0.000580168718862
2046,     ,Alpine (GBV),LDT2,Dsl,RUNEX,DSL,NH3,1.35647121403e-06
2046,     ,Alpine (GBV),LDT2,Gas,RUNEX,CAT,NH3,0.00175515870753
2046,     ,Alpine (GBV),LHD1,Dsl,RUNEX,DSL,NH3,0.000593389513886
2046,     ,Alpine (GBV),LHD1,Gas,RUNEX,CAT,NH3,0.000124153103273
2046,     ,Alpine (GBV),LHD2,Dsl,RUNEX,DSL,NH3,0.000236934854441
2046,     ,Alpine (GBV),LHD2,Gas,RUNEX,CAT,NH3,1.808594771e-05
2046,     ,Alpine (GBV),MCY,Gas,RUNEX,CAT,NH3,1.06370519522e-05
2046,     ,Alpine (GBV),MDV,Dsl,RUNEX,DSL,NH3,2.91640691017e-06
2046,     ,Alpine (GBV),MDV,Gas,RUNEX,CAT,NH3,0.00108653575138
2046,     ,Alpine (GBV),MH,Dsl,RUNEX,DSL,NH3,1.27313037039e-05
2046,     ,Alpine (GBV),MH,Gas,RUNEX,CAT,NH3,5.67408294232e-06
2046,     ,Alpine (GBV),OBUS,Gas,RUNEX,CAT,NH3,4.435489292e-06
2046,     ,Alpine (GBV),SBUS,Gas,RUNEX,CAT,NH3,3.41684256216e-06
2046,     ,Alpine (GBV),T6TS,Gas,RUNEX,CAT,NH3,2.57078660167e-05
2046,     ,Alpine (GBV),T7IS,Gas,RUNEX,CAT,NH3,2.38362878855e-07
2046,     ,Alpine (GBV),UBUS,Dsl,RUNEX,DSL,NH3,1.17095514089e-06
2046,     ,Alpine (GBV),UBUS,Gas,RUNEX,CAT,NH3,2.03853678065e-07
2046,     ,Amador (MC),LDA,Dsl,RUNEX,DSL,NH3,2.79758004897e-05
2046,     ,Amador (MC),LDA,Gas,RUNEX,CAT,NH3,0.0301940565332
2046,     ,Amador (MC),LDT1,Dsl,RUNEX,DSL,NH3,2.55980916268e-08
2046,     ,Amador (MC),LDT1,Gas,RUNEX,CAT,NH3,0.00258072002587
2046,     ,Amador (MC),LDT2,Dsl,RUNEX,DSL,NH3,7.00618911027e-06
2046,     ,Amador (MC),LDT2,Gas,RUNEX,CAT,NH3,0.00919743183071
2046,     ,Amador (MC),LHD1,Dsl,RUNEX,DSL,NH3,0.00238244145846
2046,     ,Amador (MC),LHD1,Gas,RUNEX,CAT,NH3,0.000754029586513
2046,     ,Amador (MC),LHD2,Dsl,RUNEX,DSL,NH3,0.000949801074876
2046,     ,Amador (MC),LHD2,Gas,RUNEX,CAT,NH3,7.06952401429e-05
2046,     ,Amador (MC),MCY,Gas,RUNEX,CAT,NH3,5.15499253197e-05
2046,     ,Amador (MC),MDV,Dsl,RUNEX,DSL,NH3,1.48985541186e-05
2046,     ,Amador (MC),MDV,Gas,RUNEX,CAT,NH3,0.00546590584836
2046,     ,Amador (MC),MH,Dsl,RUNEX,DSL,NH3,5.1258957877e-05
2046,     ,Amador (MC),MH,Gas,RUNEX,CAT,NH3,2.26615314535e-05
2046,     ,Amador (MC),OBUS,Gas,RUNEX,CAT,NH3,1.84245803669e-05
2046,     ,Amador (MC),SBUS,Gas,RUNEX,CAT,NH3,1.33175798333e-05
2046,     ,Amador (MC),T6TS,Gas,RUNEX,CAT,NH3,0.000145088073762
2046,     ,Amador (MC),T7IS,Gas,RUNEX,CAT,NH3,1.81770538015e-06
2046,     ,Amador (MC),UBUS,Dsl,RUNEX,DSL,NH3,9.29757881651e-05
2046,     ,Amador (MC),UBUS,Gas,RUNEX,CAT,NH3,1.49269670837e-05
2046,     ,Butte (SV),LDA,Dsl,RUNEX,DSL,NH3,0.000165197930012
2046,     ,Butte (SV),LDA,Gas,RUNEX,CAT,NH3,0.178864234701
2046,     ,Butte (SV),LDT1,Dsl,RUNEX,DSL,NH3,1.60284015328e-07
2046,     ,Butte (SV),LDT1,Gas,RUNEX,CAT,NH3,0.015692998365
2046,     ,Butte (SV),LDT2,Dsl,RUNEX,DSL,NH3,3.85082000052e-05
2046,     ,Butte (SV),LDT2,Gas,RUNEX,CAT,NH3,0.0502714162582
2046,     ,Butte (SV),LHD1,Dsl,RUNEX,DSL,NH3,0.0154993664725
2046,     ,Butte (SV),LHD1,Gas,RUNEX,CAT,NH3,0.00301491854638
2046,     ,Butte (SV),LHD2,Dsl,RUNEX,DSL,NH3,0.00605247443694
2046,     ,Butte (SV),LHD2,Gas,RUNEX,CAT,NH3,0.00046312084739
2046,     ,Butte (SV),MCY,Gas,RUNEX,CAT,NH3,0.000304581791646
2046,     ,Butte (SV),MDV,Dsl,RUNEX,DSL,NH3,8.49730574323e-05
2046,     ,Butte (SV),MDV,Gas,RUNEX,CAT,NH3,0.031348844495
2046,     ,Butte (SV),MH,Dsl,RUNEX,DSL,NH3,0.000315027523276
2046,     ,Butte (SV),MH,Gas,RUNEX,CAT,NH3,0.000144162905417
2046,     ,Butte (SV),OBUS,Gas,RUNEX,CAT,NH3,0.000119082383056
2046,     ,Butte (SV),SBUS,Gas,RUNEX,CAT,NH3,8.62466471257e-05
2046,     ,Butte (SV),T6TS,Gas,RUNEX,CAT,NH3,0.000562835206951
2046,     ,Butte (SV),T7IS,Gas,RUNEX,CAT,NH3,5.21669830226e-06
2046,     ,Butte (SV),UBUS,Dsl,RUNEX,DSL,NH3,0.000338859226398
2046,     ,Butte (SV),UBUS,Gas,RUNEX,CAT,NH3,0.000107332119582
2046,     ,Butte (SV),UBUS,NG,RUNEX,DSL,NH3,0.00298812226915
2046,     ,Calaveras (MC),LDA,Dsl,RUNEX,DSL,NH3,3.2774451913e-05
