#GRID CA_State4k -684000. -564000. 4000. 4000. 321 291 1 LAMBERT METERS 30. 60. -120.5 -120.5 37.
810;0SC0060300SC;238;44;0.00132227
810;0SC0060300SC;237;45;0.00160928
810;0SC0060300SC;238;45;0.01079850
810;0SC0060300SC;235;46;0.00017888
810;0SC0060300SC;236;46;0.00825353
810;0SC0060300SC;237;46;0.01443326
810;0SC0060300SC;238;46;0.00097795
810;0SC0060300SC;239;46;0.00000598
810;0SC0060300SC;234;47;0.00017550
810;0SC0060300SC;235;47;0.00102496
810;0SC0060300SC;236;47;0.01534690
810;0SC0060300SC;237;47;0.00046444
810;0SC0060300SC;238;47;0.00043467
810;0SC0060300SC;233;48;0.00027443
810;0SC0060300SC;234;48;0.00090918
810;0SC0060300SC;235;48;0.00095246
810;0SC0060300SC;236;48;0.01629419
810;0SC0060300SC;237;48;0.00089137
810;0SC0060300SC;238;48;0.00050912
810;0SC0060300SC;239;48;0.00047635
810;0SC0060300SC;232;49;0.00053261
810;0SC0060300SC;233;49;0.00032807
810;0SC0060300SC;234;49;0.00075802
810;0SC0060300SC;235;49;0.00257513
810;0SC0060300SC;236;49;0.01769057
810;0SC0060300SC;237;49;0.00110926
810;0SC0060300SC;238;49;0.00002795
810;0SC0060300SC;239;49;0.00050296
810;0SC0060300SC;230;50;0.00104783
810;0SC0060300SC;231;50;0.00181008
810;0SC0060300SC;232;50;0.00093947
810;0SC0060300SC;233;50;0.00058627
810;0SC0060300SC;234;50;0.00103704
810;0SC0060300SC;235;50;0.01410238
810;0SC0060300SC;236;50;0.01733686
810;0SC0060300SC;237;50;0.00150577
810;0SC0060300SC;238;50;0.00007700
810;0SC0060300SC;239;50;0.00013091
810;0SC0060300SC;240;50;0.00048975
810;0SC0060300SC;241;50;0.00026038
810;0SC0060300SC;228;51;0.00022529
810;0SC0060300SC;229;51;0.00147599
810;0SC0060300SC;230;51;0.00344737
810;0SC0060300SC;231;51;0.00404956
810;0SC0060300SC;232;51;0.00402823
810;0SC0060300SC;233;51;0.00093904
810;0SC0060300SC;234;51;0.01942367
810;0SC0060300SC;235;51;0.02509514
810;0SC0060300SC;236;51;0.00259415
810;0SC0060300SC;237;51;0.00220060
810;0SC0060300SC;238;51;0.00084715
810;0SC0060300SC;227;52;0.00019000
810;0SC0060300SC;228;52;0.00134420
810;0SC0060300SC;229;52;0.00268835
810;0SC0060300SC;230;52;0.01885656
810;0SC0060300SC;231;52;0.02742864
810;0SC0060300SC;232;52;0.02283129
810;0SC0060300SC;233;52;0.01490838
810;0SC0060300SC;234;52;0.02135434
810;0SC0060300SC;235;52;0.00175022
810;0SC0060300SC;236;52;0.00416594
810;0SC0060300SC;237;52;0.00098531
810;0SC0060300SC;238;52;0.00011188
810;0SC0060300SC;226;53;0.00023402
810;0SC0060300SC;227;53;0.00099576
810;0SC0060300SC;228;53;0.00387366
810;0SC0060300SC;229;53;0.02807616
810;0SC0060300SC;230;53;0.00937192
810;0SC0060300SC;231;53;0.00480847
810;0SC0060300SC;232;53;0.01620861
810;0SC0060300SC;233;53;0.02178585
810;0SC0060300SC;234;53;0.00653903
810;0SC0060300SC;235;53;0.00404374
810;0SC0060300SC;236;53;0.00011482
810;0SC0060300SC;237;53;0.00014660
810;0SC0060300SC;226;54;0.00525842
810;0SC0060300SC;227;54;0.02941639
810;0SC0060300SC;228;54;0.03589159
810;0SC0060300SC;229;54;0.01309977
810;0SC0060300SC;230;54;0.01307980
810;0SC0060300SC;231;54;0.00972779
810;0SC0060300SC;232;54;0.03419818
810;0SC0060300SC;233;54;0.00384627
810;0SC0060300SC;234;54;0.00186568
810;0SC0060300SC;235;54;0.00336976
810;0SC0060300SC;236;54;0.00022068
810;0SC0060300SC;226;55;0.00874663
810;0SC0060300SC;227;55;0.00412953
810;0SC0060300SC;228;55;0.00607738
810;0SC0060300SC;229;55;0.00390753
810;0SC0060300SC;230;55;0.00392334
810;0SC0060300SC;231;55;0.03909007
810;0SC0060300SC;232;55;0.01551931
810;0SC0060300SC;233;55;0.00092837
810;0SC0060300SC;234;55;0.00483670
810;0SC0060300SC;235;55;0.00133828
810;0SC0060300SC;227;56;0.00121198
810;0SC0060300SC;228;56;0.00550517
810;0SC0060300SC;229;56;0.00932242
810;0SC0060300SC;230;56;0.01982615
810;0SC0060300SC;231;56;0.01640119
810;0SC0060300SC;232;56;0.01529402
810;0SC0060300SC;233;56;0.00106896
810;0SC0060300SC;234;56;0.00028640
810;0SC0060300SC;235;56;0.00416008
810;0SC0060300SC;227;57;0.00207113
810;0SC0060300SC;228;57;0.02921090
810;0SC0060300SC;229;57;0.03305558
810;0SC0060300SC;230;57;0.02228164
