REGION,DOW,HR,LD,LM,HH,SBUS
1,sun,0,0.020204,0.040504,0.060651,0
1,sun,1,0.012772,0.038892,0.055813,0
1,sun,2,0.00986,0.038501,0.0522,0
1,sun,3,0.006584,0.037756,0.048567,0
1,sun,4,0.006506,0.037444,0.046205,0
1,sun,5,0.009763,0.038018,0.044442,0
1,sun,6,0.015564,0.038325,0.043227,0
1,sun,7,0.02219,0.038699,0.041915,0
1,sun,8,0.032363,0.040249,0.041221,0
1,sun,9,0.046428,0.043009,0.040924,0
1,sun,10,0.059497,0.045598,0.040662,0
1,sun,11,0.065401,0.047205,0.039092,0
1,sun,12,0.068788,0.047981,0.037568,0
1,sun,13,0.071111,0.048646,0.035934,0
1,sun,14,0.07183,0.049004,0.034897,0
1,sun,15,0.070717,0.048605,0.033773,0
1,sun,16,0.070353,0.048252,0.033145,0
1,sun,17,0.068931,0.04776,0.033527,0
1,sun,18,0.063308,0.045442,0.033271,0
1,sun,19,0.056977,0.043335,0.0345,0
1,sun,20,0.052019,0.040515,0.036409,0
1,sun,21,0.044754,0.036864,0.039251,0
1,sun,22,0.033201,0.032122,0.043493,0
1,sun,23,0.020881,0.027272,0.049314,0
1,mon,0,0.008525,0.025906,0.031502,0
1,mon,1,0.004293,0.026623,0.032001,0
1,mon,2,0.003307,0.028222,0.033226,0
1,mon,3,0.005015,0.030091,0.035122,0
1,mon,4,0.014362,0.033309,0.038723,0
1,mon,5,0.034135,0.039116,0.043821,0
1,mon,6,0.051369,0.046024,0.048214,0.166666
1,mon,7,0.06407,0.052577,0.051664,0.166668
1,mon,8,0.06352,0.054599,0.053448,0.166666
1,mon,9,0.058031,0.053902,0.054217,0
1,mon,10,0.053052,0.053062,0.05387,0
1,mon,11,0.051494,0.054244,0.054414,0
1,mon,12,0.052403,0.055656,0.054473,0
1,mon,13,0.054197,0.056914,0.053673,0
1,mon,14,0.06111,0.058583,0.053364,0
1,mon,15,0.066293,0.058724,0.051496,0.166666
1,mon,16,0.068766,0.056862,0.048125,0.166668
1,mon,17,0.069709,0.052986,0.043713,0.166666
1,mon,18,0.061685,0.044548,0.037356,0
1,mon,19,0.047785,0.035262,0.030757,0
1,mon,20,0.035905,0.027688,0.025661,0
1,mon,21,0.031013,0.022452,0.023446,0
1,mon,22,0.024462,0.018143,0.022971,0
1,mon,23,0.015502,0.014509,0.024744,0
1,tuth,0,0.007746,0.026071,0.033681,0
1,tuth,1,0.004058,0.027137,0.03415,0
1,tuth,2,0.003347,0.028405,0.035086,0
1,tuth,3,0.005045,0.030287,0.03691,0
1,tuth,4,0.01432,0.033598,0.040537,0
1,tuth,5,0.035406,0.039878,0.045863,0
1,tuth,6,0.054875,0.047163,0.050034,0.166666
1,tuth,7,0.066517,0.054197,0.053271,0.166668
1,tuth,8,0.064125,0.056076,0.054387,0.166666
1,tuth,9,0.057463,0.05436,0.054547,0
1,tuth,10,0.051338,0.053431,0.053928,0
1,tuth,11,0.049458,0.053986,0.053723,0
1,tuth,12,0.050339,0.055321,0.053545,0
1,tuth,13,0.052976,0.056368,0.052642,0
1,tuth,14,0.059787,0.057656,0.05174,0
1,tuth,15,0.06432,0.058292,0.04983,0.166666
1,tuth,16,0.066745,0.056395,0.046516,0.166668
1,tuth,17,0.067069,0.05231,0.042273,0.166666
1,tuth,18,0.06141,0.044355,0.036105,0
1,tuth,19,0.04988,0.034883,0.029617,0
1,tuth,20,0.038107,0.027164,0.02472,0
1,tuth,21,0.033154,0.021645,0.022198,0
1,tuth,22,0.026049,0.017286,0.021556,0
1,tuth,23,0.016468,0.013736,0.023142,0
1,fri,0,0.008836,0.026639,0.036194,0
1,fri,1,0.005039,0.027682,0.036654,0
1,fri,2,0.004227,0.02893,0.037513,0
1,fri,3,0.005348,0.030629,0.038914,0
1,fri,4,0.013209,0.033992,0.042667,0
1,fri,5,0.031905,0.039619,0.047874,0
1,fri,6,0.049137,0.046059,0.051632,0.166666
1,fri,7,0.060315,0.051989,0.054621,0.166668
1,fri,8,0.05928,0.053708,0.055599,0.166666
1,fri,9,0.054185,0.053268,0.056016,0
1,fri,10,0.050942,0.053478,0.055543,0
1,fri,11,0.051813,0.054702,0.055222,0
1,fri,12,0.053858,0.056299,0.05489,0
1,fri,13,0.056338,0.057201,0.053527,0
1,fri,14,0.060995,0.058318,0.051832,0
1,fri,15,0.062653,0.057837,0.049182,0.166666
1,fri,16,0.064022,0.055103,0.044994,0.166668
1,fri,17,0.063717,0.051128,0.040042,0.166666
1,fri,18,0.059366,0.043544,0.033735,0
1,fri,19,0.052134,0.035454,0.027401,0
1,fri,20,0.041741,0.02803,0.021962,0
1,fri,21,0.035851,0.022537,0.018832,0
1,fri,22,0.03166,0.018508,0.017322,0
1,fri,23,0.023431,0.015348,0.017832,0
1,sat,0,0.016361,0.032534,0.052425,0
1,sat,1,0.010285,0.032516,0.050509,0
1,sat,2,0.0081,0.032973,0.048936,0
1,sat,3,0.006409,0.033693,0.048075,0
1,sat,4,0.008187,0.034659,0.047689,0
1,sat,5,0.014391,0.036795,0.048917,0
1,sat,6,0.023229,0.038686,0.049572,0
1,sat,7,0.032995,0.041214,0.0505,0
1,sat,8,0.044816,0.044448,0.051842,0
1,sat,9,0.053603,0.047478,0.051664,0
1,sat,10,0.06022,0.050043,0.05098,0
1,sat,11,0.063975,0.052051,0.050007,0
1,sat,12,0.065905,0.052834,0.04756,0
1,sat,13,0.066009,0.053179,0.044827,0
1,sat,14,0.066037,0.053334,0.042169,0
1,sat,15,0.065892,0.052828,0.039891,0
1,sat,16,0.065421,0.051327,0.036687,0
1,sat,17,0.064598,0.049679,0.034067,0
1,sat,18,0.059708,0.046019,0.030798,0
1,sat,19,0.050299,0.04083,0.027539,0
1,sat,20,0.043344,0.036194,0.024883,0
1,sat,21,0.042064,0.033028,0.023878,0
1,sat,22,0.039235,0.029105,0.023365,0
1,sat,23,0.028916,0.024554,0.02322,0
1,holi,0,0.014561,0.028396,0.035082,0
1,holi,1,0.008473,0.028743,0.034871,0
1,holi,2,0.005701,0.030743,0.036324,0
1,holi,3,0.004886,0.031848,0.037209,0
1,holi,4,0.008867,0.034776,0.039514,0
1,holi,5,0.018719,0.037327,0.04258,0
1,holi,6,0.02884,0.041956,0.045454,0
1,holi,7,0.037853,0.045562,0.048158,0
1,holi,8,0.045814,0.048747,0.050884,0
1,holi,9,0.049279,0.050113,0.051993,0
1,holi,10,0.054962,0.05294,0.053348,0
1,holi,11,0.060295,0.055979,0.054439,0
1,holi,12,0.0636,0.058241,0.054778,0
1,holi,13,0.066309,0.058557,0.054017,0
1,holi,14,0.069486,0.059527,0.053357,0
1,holi,15,0.068599,0.058218,0.05063,0
1,holi,16,0.068199,0.055732,0.047398,0
1,holi,17,0.066412,0.050572,0.042502,0
1,holi,18,0.060403,0.044026,0.036733,0
1,holi,19,0.0522,0.036491,0.030737,0
1,holi,20,0.046233,0.030325,0.026527,0
1,holi,21,0.041753,0.024539,0.024075,0
1,holi,22,0.034883,0.02049,0.023742,0
1,holi,23,0.023672,0.016148,0.025647,0
2,sun,0,0.016074,0.023839,0.03867,0
2,sun,1,0.00975,0.017497,0.034083,0
2,sun,2,0.007101,0.014952,0.031241,0
2,sun,3,0.00608,0.013726,0.029967,0
2,sun,4,0.007509,0.015262,0.029555,0
2,sun,5,0.011071,0.018427,0.030552,0
2,sun,6,0.016529,0.022342,0.032599,0
2,sun,7,0.022712,0.027299,0.035503,0
2,sun,8,0.03194,0.03577,0.039985,0
2,sun,9,0.045291,0.048354,0.045816,0
2,sun,10,0.056155,0.05931,0.050466,0
2,sun,11,0.063244,0.067034,0.0538,0
2,sun,12,0.067889,0.071193,0.05576,0
2,sun,13,0.071442,0.07374,0.05536,0
2,sun,14,0.072947,0.073198,0.054406,0
2,sun,15,0.07344,0.071018,0.052783,0
2,sun,16,0.073276,0.067871,0.050447,0
2,sun,17,0.071987,0.06335,0.048575,0
2,sun,18,0.067306,0.055339,0.044406,0
2,sun,19,0.060897,0.046757,0.041036,0
2,sun,20,0.053938,0.039755,0.038695,0
2,sun,21,0.043834,0.03131,0.035788,0
2,sun,22,0.030901,0.023829,0.034614,0
2,sun,23,0.018687,0.01883,0.035891,0
2,mon,0,0.009537,0.011881,0.022047,0
2,mon,1,0.005862,0.009988,0.02149,0
2,mon,2,0.005606,0.010418,0.022063,0
2,mon,3,0.010655,0.014668,0.025197,0
2,mon,4,0.028817,0.028494,0.032957,0
2,mon,5,0.042956,0.043185,0.041773,0
2,mon,6,0.053267,0.052115,0.047799,0.166666
2,mon,7,0.061142,0.059482,0.052641,0.166668
2,mon,8,0.055032,0.057099,0.05328,0.166666
2,mon,9,0.050592,0.055958,0.05473,0
2,mon,10,0.050639,0.058361,0.05637,0
2,mon,11,0.051511,0.060163,0.057506,0
2,mon,12,0.053589,0.061289,0.057671,0
2,mon,13,0.056289,0.063071,0.056773,0
2,mon,14,0.062655,0.067623,0.057705,0
2,mon,15,0.069377,0.072219,0.058547,0.166666
2,mon,16,0.071999,0.07069,0.056424,0.166668
2,mon,17,0.070132,0.064619,0.052271,0.166666
2,mon,18,0.054539,0.044851,0.040739,0
2,mon,19,0.040978,0.030849,0.03317,0
2,mon,20,0.032648,0.022693,0.028139,0
2,mon,21,0.026989,0.017396,0.025614,0
2,mon,22,0.020728,0.013057,0.02317,0
2,mon,23,0.01446,0.009829,0.021922,0
2,tuth,0,0.008533,0.011271,0.023568,0
2,tuth,1,0.005512,0.00972,0.022685,0
2,tuth,2,0.005469,0.009957,0.023063,0
2,tuth,3,0.010141,0.013773,0.026108,0
2,tuth,4,0.027094,0.026243,0.033521,0
2,tuth,5,0.042736,0.04101,0.042424,0
2,tuth,6,0.053804,0.0511,0.048758,0.166666
2,tuth,7,0.062349,0.059369,0.053825,0.166668
2,tuth,8,0.056017,0.056893,0.054235,0.166666
2,tuth,9,0.050683,0.055195,0.054798,0
2,tuth,10,0.048998,0.055811,0.055582,0
2,tuth,11,0.049535,0.05751,0.056315,0
2,tuth,12,0.051595,0.059422,0.056162,0
2,tuth,13,0.055066,0.061996,0.0559,0
2,tuth,14,0.062277,0.067609,0.05684,0
2,tuth,15,0.069385,0.073724,0.058197,0.166666
2,tuth,16,0.072317,0.073577,0.056544,0.166668
2,tuth,17,0.070488,0.067393,0.052544,0.166666
2,tuth,18,0.056243,0.047534,0.040679,0
2,tuth,19,0.042729,0.033341,0.032575,0
2,tuth,20,0.034482,0.02496,0.027928,0
2,tuth,21,0.028239,0.01892,0.025,0
2,tuth,22,0.021454,0.013697,0.022168,0
2,tuth,23,0.014854,0.009973,0.020581,0
2,fri,0,0.008325,0.011583,0.024831,0
2,fri,1,0.005579,0.00999,0.023718,0
2,fri,2,0.005469,0.010203,0.023931,0
2,fri,3,0.009055,0.013219,0.026777,0
2,fri,4,0.022297,0.023415,0.033542,0
2,fri,5,0.036159,0.036167,0.041788,0
2,fri,6,0.04558,0.044981,0.048016,0.166666
2,fri,7,0.052779,0.051769,0.052844,0.166668
2,fri,8,0.048604,0.051292,0.053512,0.166666
2,fri,9,0.046302,0.051808,0.054874,0
2,fri,10,0.04762,0.054917,0.056941,0
2,fri,11,0.050362,0.058386,0.058534,0
2,fri,12,0.053778,0.06095,0.058089,0
2,fri,13,0.058479,0.065169,0.058229,0
2,fri,14,0.06461,0.070415,0.058675,0
2,fri,15,0.069068,0.074804,0.059224,0.166666
2,fri,16,0.0707,0.073345,0.056959,0.166668
2,fri,17,0.069139,0.068629,0.053349,0.166666
2,fri,18,0.060603,0.051624,0.041209,0
2,fri,19,0.050222,0.03776,0.031399,0
2,fri,20,0.042106,0.02862,0.025938,0
2,fri,21,0.035264,0.022293,0.021976,0
2,fri,22,0.027929,0.016607,0.018931,0
2,fri,23,0.019971,0.012054,0.016714,0
2,sat,0,0.013923,0.020928,0.036585,0
2,sat,1,0.008973,0.016232,0.032416,0
2,sat,2,0.007298,0.014476,0.03069,0
2,sat,3,0.007366,0.014705,0.030731,0
2,sat,4,0.011006,0.018477,0.032544,0
2,sat,5,0.018183,0.025399,0.037263,0
2,sat,6,0.027394,0.033386,0.042154,0
2,sat,7,0.035941,0.041602,0.047727,0
2,sat,8,0.044872,0.050297,0.053536,0
2,sat,9,0.053715,0.05933,0.058141,0
2,sat,10,0.060693,0.066597,0.061832,0
2,sat,11,0.065183,0.070599,0.062873,0
2,sat,12,0.066696,0.071661,0.062054,0
2,sat,13,0.067077,0.069717,0.058552,0
2,sat,14,0.067379,0.068333,0.055929,0
2,sat,15,0.067134,0.065382,0.051782,0
2,sat,16,0.066196,0.060836,0.047619,0
2,sat,17,0.063431,0.054904,0.043003,0
2,sat,18,0.056651,0.045302,0.035939,0
2,sat,19,0.04857,0.035925,0.029644,0
2,sat,20,0.042709,0.029872,0.025511,0
2,sat,21,0.039614,0.026362,0.023311,0
2,sat,22,0.034769,0.022781,0.02126,0
2,sat,23,0.025228,0.016896,0.018905,0
2,holi,0,0.012378,0.015085,0.026675,0
2,holi,1,0.00776,0.013196,0.0248,0
2,holi,2,0.006099,0.011583,0.024671,0
2,holi,3,0.007633,0.013519,0.02621,0
2,holi,4,0.015001,0.019692,0.029823,0
2,holi,5,0.023492,0.02811,0.035013,0
2,holi,6,0.030713,0.034502,0.039293,0
2,holi,7,0.036376,0.039831,0.04312,0
2,holi,8,0.040662,0.044512,0.046526,0
2,holi,9,0.047102,0.051396,0.050405,0
2,holi,10,0.05549,0.060977,0.055618,0
2,holi,11,0.062707,0.069478,0.060565,0
2,holi,12,0.06597,0.072191,0.062157,0
2,holi,13,0.067783,0.073817,0.061811,0
2,holi,14,0.069784,0.072946,0.059619,0
2,holi,15,0.070817,0.071962,0.058301,0
2,holi,16,0.070805,0.068115,0.054251,0
2,holi,17,0.067904,0.061172,0.050264,0
2,holi,18,0.059957,0.05016,0.042406,0
2,holi,19,0.05125,0.039545,0.037,0
2,holi,20,0.044448,0.031393,0.032244,0
2,holi,21,0.036932,0.024726,0.028776,0
2,holi,22,0.029176,0.01875,0.026253,0
2,holi,23,0.019762,0.013344,0.024199,0
3,sun,0,0.016074,0.023839,0.03867,0
3,sun,1,0.00975,0.017497,0.034083,0
3,sun,2,0.007101,0.014952,0.031241,0
3,sun,3,0.00608,0.013726,0.029967,0
3,sun,4,0.007509,0.015262,0.029555,0
3,sun,5,0.011071,0.018427,0.030552,0
3,sun,6,0.016529,0.022342,0.032599,0
3,sun,7,0.022712,0.027299,0.035503,0
3,sun,8,0.03194,0.03577,0.039985,0
3,sun,9,0.045291,0.048354,0.045816,0
3,sun,10,0.056155,0.05931,0.050466,0
3,sun,11,0.063244,0.067034,0.0538,0
3,sun,12,0.067889,0.071193,0.05576,0
3,sun,13,0.071442,0.07374,0.05536,0
3,sun,14,0.072947,0.073198,0.054406,0
3,sun,15,0.07344,0.071018,0.052783,0
3,sun,16,0.073276,0.067871,0.050447,0
3,sun,17,0.071987,0.06335,0.048575,0
3,sun,18,0.067306,0.055339,0.044406,0
3,sun,19,0.060897,0.046757,0.041036,0
3,sun,20,0.053938,0.039755,0.038695,0
3,sun,21,0.043834,0.03131,0.035788,0
3,sun,22,0.030901,0.023829,0.034614,0
3,sun,23,0.018687,0.01883,0.035891,0
3,mon,0,0.009537,0.011881,0.022047,0
3,mon,1,0.005862,0.009988,0.02149,0
3,mon,2,0.005606,0.010418,0.022063,0
3,mon,3,0.010655,0.014668,0.025197,0
3,mon,4,0.028817,0.028494,0.032957,0
3,mon,5,0.042956,0.043185,0.041773,0
3,mon,6,0.053267,0.052115,0.047799,0.166666
3,mon,7,0.061142,0.059482,0.052641,0.166668
3,mon,8,0.055032,0.057099,0.05328,0.166666
3,mon,9,0.050592,0.055958,0.05473,0
3,mon,10,0.050639,0.058361,0.05637,0
3,mon,11,0.051511,0.060163,0.057506,0
3,mon,12,0.053589,0.061289,0.057671,0
3,mon,13,0.056289,0.063071,0.056773,0
3,mon,14,0.062655,0.067623,0.057705,0
3,mon,15,0.069377,0.072219,0.058547,0.166666
3,mon,16,0.071999,0.07069,0.056424,0.166668
3,mon,17,0.070132,0.064619,0.052271,0.166666
3,mon,18,0.054539,0.044851,0.040739,0
3,mon,19,0.040978,0.030849,0.03317,0
3,mon,20,0.032648,0.022693,0.028139,0
3,mon,21,0.026989,0.017396,0.025614,0
3,mon,22,0.020728,0.013057,0.02317,0
3,mon,23,0.01446,0.009829,0.021922,0
3,tuth,0,0.008533,0.011271,0.023568,0
3,tuth,1,0.005512,0.00972,0.022685,0
3,tuth,2,0.005469,0.009957,0.023063,0
3,tuth,3,0.010141,0.013773,0.026108,0
3,tuth,4,0.027094,0.026243,0.033521,0
3,tuth,5,0.042736,0.04101,0.042424,0
3,tuth,6,0.053804,0.0511,0.048758,0.166666
3,tuth,7,0.062349,0.059369,0.053825,0.166668
3,tuth,8,0.056017,0.056893,0.054235,0.166666
3,tuth,9,0.050683,0.055195,0.054798,0
3,tuth,10,0.048998,0.055811,0.055582,0
3,tuth,11,0.049535,0.05751,0.056315,0
3,tuth,12,0.051595,0.059422,0.056162,0
3,tuth,13,0.055066,0.061996,0.0559,0
3,tuth,14,0.062277,0.067609,0.05684,0
3,tuth,15,0.069385,0.073724,0.058197,0.166666
3,tuth,16,0.072317,0.073577,0.056544,0.166668
3,tuth,17,0.070488,0.067393,0.052544,0.166666
3,tuth,18,0.056243,0.047534,0.040679,0
3,tuth,19,0.042729,0.033341,0.032575,0
3,tuth,20,0.034482,0.02496,0.027928,0
3,tuth,21,0.028239,0.01892,0.025,0
3,tuth,22,0.021454,0.013697,0.022168,0
3,tuth,23,0.014854,0.009973,0.020581,0
3,fri,0,0.008325,0.011583,0.024831,0
3,fri,1,0.005579,0.00999,0.023718,0
3,fri,2,0.005469,0.010203,0.023931,0
3,fri,3,0.009055,0.013219,0.026777,0
3,fri,4,0.022297,0.023415,0.033542,0
3,fri,5,0.036159,0.036167,0.041788,0
3,fri,6,0.04558,0.044981,0.048016,0.166666
3,fri,7,0.052779,0.051769,0.052844,0.166668
3,fri,8,0.048604,0.051292,0.053512,0.166666
3,fri,9,0.046302,0.051808,0.054874,0
3,fri,10,0.04762,0.054917,0.056941,0
3,fri,11,0.050362,0.058386,0.058534,0
3,fri,12,0.053778,0.06095,0.058089,0
3,fri,13,0.058479,0.065169,0.058229,0
3,fri,14,0.06461,0.070415,0.058675,0
3,fri,15,0.069068,0.074804,0.059224,0.166666
3,fri,16,0.0707,0.073345,0.056959,0.166668
3,fri,17,0.069139,0.068629,0.053349,0.166666
3,fri,18,0.060603,0.051624,0.041209,0
3,fri,19,0.050222,0.03776,0.031399,0
3,fri,20,0.042106,0.02862,0.025938,0
3,fri,21,0.035264,0.022293,0.021976,0
3,fri,22,0.027929,0.016607,0.018931,0
3,fri,23,0.019971,0.012054,0.016714,0
3,sat,0,0.013923,0.020928,0.036585,0
3,sat,1,0.008973,0.016232,0.032416,0
3,sat,2,0.007298,0.014476,0.03069,0
3,sat,3,0.007366,0.014705,0.030731,0
3,sat,4,0.011006,0.018477,0.032544,0
3,sat,5,0.018183,0.025399,0.037263,0
3,sat,6,0.027394,0.033386,0.042154,0
3,sat,7,0.035941,0.041602,0.047727,0
3,sat,8,0.044872,0.050297,0.053536,0
3,sat,9,0.053715,0.05933,0.058141,0
3,sat,10,0.060693,0.066597,0.061832,0
3,sat,11,0.065183,0.070599,0.062873,0
3,sat,12,0.066696,0.071661,0.062054,0
3,sat,13,0.067077,0.069717,0.058552,0
3,sat,14,0.067379,0.068333,0.055929,0
3,sat,15,0.067134,0.065382,0.051782,0
3,sat,16,0.066196,0.060836,0.047619,0
3,sat,17,0.063431,0.054904,0.043003,0
3,sat,18,0.056651,0.045302,0.035939,0
3,sat,19,0.04857,0.035925,0.029644,0
3,sat,20,0.042709,0.029872,0.025511,0
3,sat,21,0.039614,0.026362,0.023311,0
3,sat,22,0.034769,0.022781,0.02126,0
3,sat,23,0.025228,0.016896,0.018905,0
3,holi,0,0.012378,0.015085,0.026675,0
3,holi,1,0.00776,0.013196,0.0248,0
3,holi,2,0.006099,0.011583,0.024671,0
3,holi,3,0.007633,0.013519,0.02621,0
3,holi,4,0.015001,0.019692,0.029823,0
3,holi,5,0.023492,0.02811,0.035013,0
3,holi,6,0.030713,0.034502,0.039293,0
3,holi,7,0.036376,0.039831,0.04312,0
3,holi,8,0.040662,0.044512,0.046526,0
3,holi,9,0.047102,0.051396,0.050405,0
3,holi,10,0.05549,0.060977,0.055618,0
3,holi,11,0.062707,0.069478,0.060565,0
3,holi,12,0.06597,0.072191,0.062157,0
3,holi,13,0.067783,0.073817,0.061811,0
3,holi,14,0.069784,0.072946,0.059619,0
3,holi,15,0.070817,0.071962,0.058301,0
3,holi,16,0.070805,0.068115,0.054251,0
3,holi,17,0.067904,0.061172,0.050264,0
3,holi,18,0.059957,0.05016,0.042406,0
3,holi,19,0.05125,0.039545,0.037,0
3,holi,20,0.044448,0.031393,0.032244,0
3,holi,21,0.036932,0.024726,0.028776,0
3,holi,22,0.029176,0.01875,0.026253,0
3,holi,23,0.019762,0.013344,0.024199,0
4,sun,0,0.015134,0.009582,0.014583,0
4,sun,1,0.00997,0.006376,0.010544,0
4,sun,2,0.007398,0.00449,0.011902,0
4,sun,3,0.005653,0.004195,0.012275,0
4,sun,4,0.005635,0.005413,0.016586,0
4,sun,5,0.009535,0.010613,0.028882,0
4,sun,6,0.016046,0.016855,0.036878,0
4,sun,7,0.023192,0.029074,0.050847,0
4,sun,8,0.033312,0.043405,0.070548,0
4,sun,9,0.047034,0.062789,0.091269,0
4,sun,10,0.057432,0.075444,0.08383,0
4,sun,11,0.066975,0.082596,0.07938,0
4,sun,12,0.073865,0.090474,0.06961,0
4,sun,13,0.077741,0.088667,0.061076,0
4,sun,14,0.078534,0.080537,0.056777,0
4,sun,15,0.080156,0.078898,0.052612,0
4,sun,16,0.07926,0.075209,0.045171,0
4,sun,17,0.075404,0.066415,0.043149,0
4,sun,18,0.065791,0.053658,0.039223,0
4,sun,19,0.054753,0.041679,0.036936,0
4,sun,20,0.0452,0.031372,0.030321,0
4,sun,21,0.034797,0.021629,0.024452,0
4,sun,22,0.023179,0.012724,0.017892,0
4,sun,23,0.014003,0.007907,0.015257,0
4,mon,0,0.006218,0.00237,0.005813,0
4,mon,1,0.003607,0.001994,0.007257,0
4,mon,2,0.002908,0.002484,0.009602,0
4,mon,3,0.003435,0.003923,0.012072,0
4,mon,4,0.007268,0.009403,0.020765,0
4,mon,5,0.018318,0.024267,0.036525,0
4,mon,6,0.041294,0.051359,0.054961,0.166666
4,mon,7,0.078288,0.069311,0.065906,0.166668
4,mon,8,0.066515,0.076845,0.077284,0.166666
4,mon,9,0.056912,0.071219,0.079838,0
4,mon,10,0.057331,0.071269,0.077377,0
4,mon,11,0.059958,0.073551,0.073016,0
4,mon,12,0.063249,0.07182,0.070572,0
4,mon,13,0.062879,0.071914,0.068358,0
4,mon,14,0.067038,0.077126,0.064248,0
4,mon,15,0.077564,0.080289,0.056163,0.166666
4,mon,16,0.085985,0.076725,0.049077,0.166668
4,mon,17,0.086514,0.062,0.040756,0.166666
4,mon,18,0.051366,0.037784,0.030172,0
4,mon,19,0.036048,0.02422,0.023996,0
4,mon,20,0.026467,0.017549,0.023334,0
4,mon,21,0.020217,0.011588,0.021199,0
4,mon,22,0.012708,0.00664,0.016793,0
4,mon,23,0.007912,0.004351,0.014915,0
4,tuth,0,0.005597,0.002825,0.010127,0
4,tuth,1,0.003449,0.002251,0.011132,0
4,tuth,2,0.002808,0.002239,0.013162,0
4,tuth,3,0.00339,0.003444,0.014972,0
4,tuth,4,0.006421,0.00802,0.02205,0
4,tuth,5,0.017048,0.024382,0.036733,0
4,tuth,6,0.040755,0.052558,0.053805,0.166666
4,tuth,7,0.076676,0.068632,0.065734,0.166668
4,tuth,8,0.065997,0.076749,0.077094,0.166666
4,tuth,9,0.056966,0.071127,0.080255,0
4,tuth,10,0.055538,0.070691,0.077498,0
4,tuth,11,0.057622,0.071114,0.074175,0
4,tuth,12,0.061981,0.070391,0.069175,0
4,tuth,13,0.062709,0.073057,0.067409,0
4,tuth,14,0.06639,0.075566,0.062619,0
4,tuth,15,0.078882,0.079576,0.055841,0.166666
4,tuth,16,0.087472,0.076371,0.045346,0.166668
4,tuth,17,0.088341,0.062404,0.039706,0.166666
4,tuth,18,0.053731,0.039294,0.030547,0
4,tuth,19,0.036489,0.025657,0.023144,0
4,tuth,20,0.027702,0.01921,0.021491,0
4,tuth,21,0.021498,0.012892,0.019843,0
4,tuth,22,0.013997,0.00721,0.015509,0
4,tuth,23,0.008537,0.004341,0.012635,0
4,fri,0,0.006783,0.003195,0.011494,0
4,fri,1,0.004405,0.00252,0.01186,0
4,fri,2,0.003579,0.002729,0.014746,0
4,fri,3,0.003744,0.003766,0.01705,0
4,fri,4,0.00647,0.007272,0.023857,0
4,fri,5,0.015148,0.021795,0.03883,0
4,fri,6,0.035378,0.045316,0.055071,0.166666
4,fri,7,0.063025,0.062767,0.063687,0.166668
4,fri,8,0.0577,0.07224,0.073957,0.166666
4,fri,9,0.051626,0.068093,0.074623,0
4,fri,10,0.054542,0.070563,0.073739,0
4,fri,11,0.060099,0.073623,0.073667,0
4,fri,12,0.06284,0.07198,0.06885,0
4,fri,13,0.065299,0.076105,0.068561,0
4,fri,14,0.068805,0.077864,0.06327,0
4,fri,15,0.078101,0.079801,0.054983,0.166666
4,fri,16,0.084601,0.07538,0.046611,0.166668
4,fri,17,0.082316,0.060866,0.039098,0.166666
4,fri,18,0.05889,0.041425,0.029437,0
4,fri,19,0.042449,0.02818,0.02382,0
4,fri,20,0.03225,0.020869,0.020826,0
4,fri,21,0.027132,0.015494,0.020097,0
4,fri,22,0.021149,0.010888,0.016371,0
4,fri,23,0.013669,0.007269,0.015496,0
4,sat,0,0.01207,0.007153,0.02074,0
4,sat,1,0.008412,0.004784,0.016439,0
4,sat,2,0.005965,0.00394,0.019839,0
4,sat,3,0.004935,0.004154,0.022356,0
4,sat,4,0.006193,0.007869,0.023933,0
4,sat,5,0.011986,0.017096,0.038975,0
4,sat,6,0.02148,0.028488,0.049162,0
4,sat,7,0.033573,0.04124,0.057903,0
4,sat,8,0.044853,0.057025,0.066929,0
4,sat,9,0.053558,0.068436,0.073515,0
4,sat,10,0.062587,0.080144,0.073312,0
4,sat,11,0.068365,0.08243,0.071029,0
4,sat,12,0.074116,0.08277,0.068416,0
4,sat,13,0.073875,0.079288,0.062211,0
4,sat,14,0.073884,0.075993,0.056512,0
4,sat,15,0.073373,0.073741,0.05164,0
4,sat,16,0.073052,0.067186,0.044698,0
4,sat,17,0.068862,0.057983,0.038871,0
4,sat,18,0.058338,0.04666,0.033763,0
4,sat,19,0.046386,0.036248,0.028693,0
4,sat,20,0.039742,0.027819,0.024433,0
4,sat,21,0.035578,0.022487,0.022652,0
4,sat,22,0.028546,0.016157,0.017247,0
4,sat,23,0.020272,0.010911,0.016731,0
4,holi,0,0.010034,0.004027,0.012039,0
4,holi,1,0.005625,0.003671,0.01058,0
4,holi,2,0.004248,0.003112,0.012336,0
4,holi,3,0.004079,0.004643,0.014724,0
4,holi,4,0.006789,0.008831,0.023954,0
4,holi,5,0.014406,0.019788,0.036953,0
4,holi,6,0.030406,0.03606,0.046613,0
4,holi,7,0.043891,0.051919,0.061464,0
4,holi,8,0.051668,0.066065,0.074619,0
4,holi,9,0.053233,0.070836,0.081292,0
4,holi,10,0.058879,0.076348,0.081006,0
4,holi,11,0.065724,0.076205,0.071498,0
4,holi,12,0.070854,0.077659,0.07387,0
4,holi,13,0.071176,0.075624,0.065112,0
4,holi,14,0.070344,0.07769,0.060121,0
4,holi,15,0.074945,0.075474,0.053045,0
4,holi,16,0.078772,0.069786,0.044227,0
