451571,628,5053,3000,2.45105,29.25467,21.50742,1.11031,3.29001,2.66211,1.60888,13.59622,10.14242,1.47779,10.73512,8.06582,1.07076,4.41958,3.48196,1.01148,1.51321,1.37249,1.01093,1.47548,1.34511,1.00119,1.03117,1.02262,1.00411,1.12785,1.09279,1.00278,1.00665,1.00482,1.02866,1.62602,1.45437,1.00453,1.03205,1.02326,1.00509,1.00691,1.00502,1.01563,1.25505,1.18512,1.00029,1.00821,1.00596,1.00048,1.00630,1.00457,1.00270,1.04255,1.03088,1.04949,2.76100,2.27814,1.01542,1.51956,1.37710,1.04149,1.89201,1.64742,1.04480,1.01120,1.00813,1.00417,1.08491,1.06162,1.00799,1.01915,1.01390,1.00000,1.00000,1.00000,1.00364,1.28401,1.20614,1.00096,1.00109,1.00079
465270,16,128,3000,17.30059,405.22410,144.55196,2.23917,33.76195,12.63474,7.83996,181.20727,64.99695,6.36727,140.27508,50.46071,1.79490,49.92212,18.37370,1.12892,8.34224,3.60745,1.12279,7.80243,3.41575,1.01333,1.44590,1.15835,1.04618,2.82902,1.64954,1.03121,1.09511,1.03377,1.32195,9.95611,4.18058,1.05091,1.45853,1.16284,1.05716,1.09889,1.03512,1.17556,4.64891,2.29584,1.00321,1.11751,1.04173,1.00537,1.09016,1.03202,1.03038,1.60876,1.21619,1.55597,26.19365,9.94701,1.17317,8.43311,3.63972,1.46606,13.76146,5.53197,1.50322,1.16017,1.05688,1.04685,2.21469,1.43137,1.08976,1.27403,1.09732,1.00000,1.00000,1.00000,1.04091,5.06315,2.44295,1.01078,1.01563,1.00555
361458,10,80,3000,19.59243,484.06376,142.72908,2.41339,40.15183,12.48700,8.80166,216.35480,64.18429,7.12190,167.43922,49.83264,1.90666,59.46387,18.15308,1.14705,9.77426,3.57434,1.14005,9.12918,3.38507,1.01521,1.53287,1.15634,1.05268,3.18575,1.64129,1.03560,1.11366,1.03335,1.36721,11.70290,4.14019,1.05807,1.54796,1.16077,1.06520,1.11818,1.03467,1.20024,5.36059,2.27938,1.00366,1.14043,1.04120,1.00613,1.10775,1.03161,1.03466,1.72750,1.21344,1.63414,31.10740,9.83340,1.19752,9.88286,3.60620,1.53159,16.25045,5.47442,1.57397,1.19140,1.05616,1.05344,2.45161,1.42590,1.10238,1.32748,1.09608,1.00000,1.00000,1.00000,1.04667,5.85562,2.42462,1.01230,1.01868,1.00548
361294,10,80,3000,18.81944,319.54865,281.26812,2.35463,26.81805,23.71545,8.47730,143.01227,125.94642,6.86738,110.75567,97.56615,1.86897,39.55306,34.92008,1.14093,6.78605,6.09073,1.13423,6.36065,5.71646,1.01457,1.35139,1.30917,1.05049,2.44136,2.26815,1.03412,1.07495,1.06594,1.35195,8.05786,7.20970,1.05566,1.36135,1.31792,1.06249,1.07793,1.06857,1.19192,3.87552,3.52997,1.00351,1.09260,1.08147,1.00587,1.07105,1.06251,1.03321,1.47974,1.42208,1.60778,20.85385,18.46798,1.18930,6.85766,6.15374,1.50949,11.05666,9.84814,1.55011,1.12622,1.11105,1.05122,1.95724,1.84221,1.09812,1.21595,1.19000,1.00000,1.00000,1.00000,1.04473,4.20196,3.81718,1.01179,1.01232,1.01084
453968,388,3122,3000,23.85066,251.19057,518.69851,2.73710,21.27769,42.95894,10.58847,112.53753,231.79534,8.52400,87.20295,179.37260,2.11432,31.27987,63.65562,1.18072,5.54441,10.40336,1.17213,5.21030,9.71202,1.01869,1.27599,1.57108,1.06474,2.13205,3.34246,1.04375,1.05886,1.12180,1.45132,6.54329,12.47028,1.07137,1.28380,1.58725,1.08014,1.06121,1.12665,1.24610,3.25846,5.67324,1.00450,1.07273,1.15049,1.00753,1.05580,1.11547,1.04259,1.37679,1.77966,1.77938,16.59336,33.26605,1.24275,5.60065,10.51975,1.65334,8.89858,17.34388,1.70542,1.09913,1.20513,1.06568,1.75182,2.55568,1.12582,1.16961,1.35096,1.00000,1.00000,1.00000,1.05735,3.51485,6.20376,1.01511,1.00967,1.02002
361455,10,80,3000,14.84601,280.81240,186.47825,2.05257,23.67851,16.03282,6.80999,125.74325,83.68812,5.55905,97.40913,64.90638,1.67520,34.86492,23.44792,1.10951,6.08245,4.36899,1.10430,5.70879,4.12130,1.01132,1.30866,1.20460,1.03923,2.26609,1.83925,1.02651,1.06583,1.04364,1.27347,7.19960,5.10951,1.04325,1.31741,1.21040,1.04856,1.06846,1.04538,1.14912,3.52585,2.67430,1.00273,1.08134,1.05392,1.00456,1.06241,1.04137,1.02581,1.42140,1.27933,1.47225,18.43957,12.56011,1.14709,6.14536,4.41068,1.39588,9.83375,6.85560,1.42744,1.11087,1.07349,1.03980,1.84084,1.55736,1.07624,1.18969,1.12574,1.00000,1.00000,1.00000,1.03475,3.81260,2.86438,1.00916,1.01082,1.00717
453873,824,6630,3000,35.16071,509.12838,640.83162,3.59689,42.18329,52.85770,15.33433,227.52887,286.24353,12.24805,176.07522,221.45346,2.66586,62.49737,78.43705,1.27018,10.22953,12.62176,1.25732,9.55097,11.76732,1.02794,1.56052,1.70581,1.09678,3.29916,3.89509,1.06541,1.11955,1.15054,1.67470,12.25824,15.17629,1.10670,1.57640,1.72579,1.11980,1.12431,1.15653,1.36791,5.58685,6.77573,1.00673,1.14771,1.18600,1.01126,1.11334,1.14271,1.06367,1.76524,1.96359,2.16514,32.66958,40.87811,1.36291,10.34377,12.76560,1.97672,17.04174,21.19965,2.05458,1.20133,1.25352,1.09819,2.52693,2.92270,1.18810,1.34447,1.43375,1.00000,1.00000,1.00000,1.08574,6.10757,7.43141,1.02260,1.01965,1.02474
391403,32,257,3000,1.04068,1.00000,2.36716,1.00309,1.00000,1.11081,1.01707,1.00000,1.60949,1.01340,1.00000,1.47105,1.00198,1.00000,1.16546,1.00032,1.00000,1.02483,1.00031,1.00000,1.02301,1.00003,1.00000,1.00151,1.00012,1.00000,1.00619,1.00008,1.00000,1.00032,1.00080,1.00000,1.03029,1.00013,1.00000,1.00155,1.00014,1.00000,1.00033,1.00044,1.00000,1.01234,1.00001,1.00000,1.00040,1.00001,1.00000,1.00030,1.00008,1.00000,1.00206,1.00139,1.00000,1.08521,1.00043,1.00000,1.02514,1.00116,1.00000,1.04316,1.00126,1.00000,1.00054,1.00012,1.00000,1.00411,1.00022,1.00000,1.00093,1.00000,1.00000,1.00000,1.00010,1.00000,1.01374,1.00003,1.00000,1.00005
371094,22,177,3000,1.46108,4.64576,12.84873,1.03505,1.29549,1.96033,1.19348,2.62532,6.28229,1.15182,2.25615,5.08247,1.02248,1.44124,2.43402,1.00365,1.06622,1.21522,1.00347,1.06135,1.19939,1.00038,1.00402,1.01307,1.00131,1.01650,1.05361,1.00088,1.00086,1.00279,1.00911,1.08078,1.26252,1.00144,1.00414,1.01344,1.00162,1.00089,1.00290,1.00497,1.03291,1.10696,1.00009,1.00106,1.00344,1.00015,1.00081,1.00264,1.00086,1.00549,1.01784,1.01573,1.22723,1.73848,1.00490,1.06704,1.21788,1.01318,1.11510,1.37407,1.01423,1.00144,1.00469,1.00133,1.01096,1.03561,1.00254,1.00247,1.00803,1.00000,1.00000,1.00000,1.00116,1.03665,1.11910,1.00030,1.00014,1.00046
371213,18,144,3000,21.55881,381.07092,311.80140,2.56288,31.80436,26.19014,9.62678,170.43953,139.55847,7.76937,131.95312,108.08637,2.00256,46.99893,38.61543,1.16260,7.90352,6.64533,1.15486,7.39597,6.23028,1.01682,1.41926,1.34285,1.05825,2.71973,2.40630,1.03936,1.08942,1.07313,1.40605,9.42096,7.88621,1.06421,1.43113,1.35256,1.07210,1.09298,1.07604,1.22142,4.43088,3.80559,1.00405,1.11049,1.09035,1.00678,1.08477,1.06932,1.03832,1.57239,1.46807,1.70121,24.68828,20.37099,1.21841,7.98897,6.71520,1.58781,12.99894,10.81208,1.63467,1.15059,1.12315,1.05909,2.14211,1.93396,1.11320,1.25766,1.21070,1.00000,1.00000,1.00000,1.05160,4.82037,4.12409,1.01360,1.01470,1.01202
463266,120,965,3000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
391101,20,160,3000,31.39069,15.58306,1007.68664,3.31029,2.18194,82.59093,13.75238,7.50128,449.79128,11.00670,6.02458,347.85305,2.48201,2.76495,122.83650,1.24036,1.26488,19.28523,1.22893,1.24541,17.94090,1.02486,1.01609,2.11049,1.08610,1.06598,5.55502,1.05819,1.00343,1.23685,1.60024,1.32311,23.30444,1.09492,1.01654,2.14193,1.10658,1.00357,1.24628,1.32731,1.13164,10.08731,1.00599,1.00424,1.29264,1.01002,1.00325,1.22454,1.05665,1.02196,2.51607,2.03655,1.90890,63.74270,1.32286,1.26816,19.51155,1.86893,1.46039,32.78136,1.93819,1.00578,1.39888,1.08735,1.04382,4.02510,1.16734,1.00989,1.68245,1.00000,1.00000,1.00000,1.07628,1.14658,11.11894,1.02010,1.00056,1.03892
452170,362,2912,3000,9.50288,73.45956,214.27721,1.64639,6.87277,18.28590,4.56793,33.30322,96.08118,3.79973,25.96588,74.48449,1.41465,9.76958,26.81235,1.06725,2.31614,4.87392,1.06405,2.21938,4.58911,1.00695,1.07993,1.23527,1.02409,1.32786,1.96503,1.01628,1.01705,1.05018,1.16794,2.60543,5.72543,1.02656,1.08219,1.24193,1.02982,1.01773,1.05218,1.09158,1.65409,2.92524,1.00168,1.02106,1.06200,1.00280,1.01616,1.04757,1.01585,1.10912,1.32120,1.29001,5.51611,14.29270,1.09033,2.33243,4.92187,1.24311,3.28757,7.73322,1.26249,1.02871,1.08451,1.02444,1.21774,1.64090,1.04682,1.04912,1.14458,1.00000,1.00000,1.00000,1.02134,1.72834,3.14380,1.00562,1.00280,1.00825
391153,10,80,3000,10.94037,325.47301,10.57013,1.75566,27.29821,1.77565,5.17113,145.65341,5.26646,4.27305,112.79691,4.29738,1.48474,40.27007,2.15825,1.07862,6.89366,1.17383,1.07488,6.46035,1.16105,1.00813,1.35793,1.01056,1.02816,2.46816,1.04330,1.01903,1.07634,1.00225,1.19633,8.18912,1.21204,1.03105,1.36807,1.01086,1.03486,1.07938,1.00234,1.10706,3.92900,1.08639,1.00196,1.09432,1.00278,1.00328,1.07237,1.00213,1.01853,1.48866,1.01441,1.33904,21.22309,1.59647,1.10560,6.96660,1.17598,1.28421,11.24370,1.30213,1.30687,1.12857,1.00379,1.02857,1.97504,1.02876,1.05473,1.21997,1.00649,1.00000,1.00000,1.00000,1.02495,4.26151,1.09620,1.00658,1.01255,1.00037
453571,440,3540,3000,16.45979,150.93205,370.58934,2.17525,13.15184,30.95484,7.48715,67.84125,165.76674,6.09042,52.65897,128.34170,1.75390,19.14586,45.73038,1.12227,3.72333,7.71314,1.11645,3.52311,7.21959,1.01264,1.16539,1.40770,1.04380,1.67841,2.67230,1.02960,1.03528,1.08696,1.30534,4.32194,9.18873,1.04829,1.17008,1.41924,1.05422,1.03668,1.09042,1.16650,2.35343,4.33626,1.00305,1.04358,1.10744,1.00510,1.03344,1.08244,1.02882,1.22580,1.55660,1.52729,10.34466,24.03500,1.16424,3.75704,7.79623,1.44202,5.73339,12.66803,1.47726,1.05941,1.14644,1.04443,1.45055,2.11062,1.08513,1.10164,1.25055,1.00000,1.00000,1.00000,1.03880,2.50708,4.71501,1.01023,1.00580,1.01429
451165,254,2043,3000,2.74940,54.31930,6.46865,1.13299,5.32148,1.44323,1.73407,24.77029,3.43798,1.57602,19.37112,2.88422,1.08531,7.45309,1.66186,1.01384,1.96848,1.09933,1.01318,1.89728,1.09203,1.00143,1.05882,1.00603,1.00496,1.24126,1.02474,1.00335,1.01254,1.00129,1.03455,2.18136,1.12116,1.00546,1.06048,1.00620,1.00613,1.01304,1.00134,1.01884,1.48131,1.04937,1.00034,1.01550,1.00159,1.00058,1.01189,1.00122,1.00326,1.08030,1.00824,1.05967,4.32318,1.34084,1.01858,1.98047,1.10056,1.05002,2.68330,1.17265,1.05401,1.02113,1.00217,1.00503,1.16022,1.01643,1.00963,1.03615,1.00371,1.00000,1.00000,1.00000,1.00439,1.53595,1.05497,1.00116,1.00206,1.00021
551084,848,6823,3000,11.59131,340.05607,17.86166,1.80515,28.48015,2.36662,5.44427,152.15469,8.51710,4.48739,117.82149,6.80967,1.51649,42.03502,3.04072,1.08377,7.15854,1.30627,1.07978,6.70576,1.28375,1.00866,1.37402,1.01860,1.03001,2.53415,1.07630,1.02028,1.07977,1.00397,1.20919,8.51222,1.37359,1.03308,1.38461,1.01913,1.03714,1.08295,1.00413,1.11407,4.06064,1.15221,1.00209,1.09856,1.00490,1.00349,1.07563,1.00376,1.01974,1.51062,1.02539,1.36124,22.13199,2.05092,1.11252,7.23476,1.31006,1.30283,11.70409,1.53233,1.32697,1.13434,1.00668,1.03044,2.01886,1.05067,1.05832,1.22985,1.01143,1.00000,1.00000,1.00000,1.02658,4.40810,1.16949,1.00701,1.01311,1.00065
381083,60,482,3000,50.33572,1567.76716,92.14410,4.75049,127.98489,8.38714,21.70199,699.48095,41.63298,17.24470,540.82834,32.40363,3.40587,190.62149,12.03092,1.39019,29.45841,2.65552,1.37163,27.36614,2.53381,1.04035,2.72832,1.10054,1.13978,8.08925,1.41241,1.09446,1.36863,1.02144,1.97442,35.71374,3.01942,1.15410,2.77726,1.10339,1.17302,1.38330,1.02230,1.53135,15.14313,1.82275,1.00972,1.45546,1.02650,1.01626,1.34946,1.02033,1.09196,3.35956,1.13726,2.68272,98.65024,6.68064,1.52412,29.81064,2.67601,2.41060,50.46324,3.87744,2.52305,1.62080,1.03611,1.14180,5.70814,1.27389,1.27166,2.06213,1.06179,1.00000,1.00000,1.00000,1.12383,16.74871,1.91616,1.03263,1.06058,1.00352
381098,40,321,3000,232.70700,6805.81886,982.62201,18.61430,552.52368,80.55947,98.22764,3034.65840,438.61721,77.29381,2345.59474,339.21706,12.29925,824.56840,119.80300,2.83256,124.60122,18.82996,2.74539,115.51401,17.51910,1.18951,8.50648,2.08284,1.65646,31.79020,5.44161,1.44364,2.60104,1.23096,5.57638,151.76953,22.74910,1.72373,8.71904,2.11350,1.81258,2.66478,1.24015,3.49550,62.42676,9.86105,1.04565,2.97815,1.28536,1.07636,2.51780,1.21895,1.43190,11.24809,2.47833,8.90294,425.11676,62.18052,3.46154,126.13104,19.05065,7.62494,215.82989,31.99006,8.15304,3.69626,1.38895,1.66598,21.44849,3.94978,2.27585,5.61309,1.66546,1.00000,1.00000,1.00000,1.58157,69.40017,10.86700,1.15326,1.26311,1.03796
381136,36,289,3000,181.25573,4859.43650,1200.00070,14.70299,394.77136,98.17779,76.63794,2166.94108,535.52687,60.35253,1674.97030,414.11470,9.79021,589.00313,146.11174,2.42564,89.24757,22.77838,2.35782,82.75957,21.17723,1.14743,6.35940,2.32263,1.51069,22.98328,6.42520,1.34513,2.14310,1.28210,4.56018,108.64492,27.56541,1.56302,6.51117,2.36009,1.63214,2.18860,1.29333,2.94137,44.85686,11.82332,1.03551,2.41234,1.34855,1.05941,2.08366,1.26743,1.33599,8.31683,2.80570,7.14807,303.80664,75.72885,2.91494,90.33981,23.04794,6.15385,154.38209,38.85276,6.56469,2.92505,1.47508,1.51810,15.59961,4.60300,1.99254,4.29361,1.81282,1.00000,1.00000,1.00000,1.45243,49.83567,13.05203,1.11923,1.18786,1.04636
381099,10,80,3000,153.82139,2327.90899,2809.60559,12.61744,189.59362,228.63464,65.12608,1038.36002,1253.10533,51.31927,802.73458,968.70275,8.45237,282.61936,340.91776,2.20866,43.26546,52.01489,2.15117,40.15809,48.26426,1.12499,3.56684,4.09821,1.43297,11.52871,13.70828,1.29260,1.54748,1.66081,4.01833,52.55567,63.22827,1.47733,3.63953,4.18594,1.53593,1.56927,1.68712,2.64590,22.00489,26.35314,1.03011,1.67643,1.81646,1.05037,1.51901,1.62645,1.28485,4.50433,5.22977,6.21235,146.02680,176.04899,2.62350,43.78858,52.64631,5.36945,74.46112,89.66840,5.71776,1.92199,2.11285,1.43924,7.99237,9.43986,1.84148,2.57745,2.90400,1.00000,1.00000,1.00000,1.38357,24.38945,29.23133,1.10108,1.08997,1.10860
460968,820,6598,3000,15.72748,52.04070,444.87179,2.11958,5.13680,36.97536,7.17987,23.75447,198.88262,5.84930,18.58603,153.93566,1.71819,7.17731,54.72057,1.11648,1.92709,9.06239,1.11094,1.85893,8.46964,1.01205,1.05630,1.48964,1.04173,1.23095,3.00842,1.02820,1.01201,1.10443,1.29088,2.13087,10.83455,1.04600,1.05790,1.50351,1.05165,1.01249,1.10859,1.15862,1.46074,5.00681,1.00290,1.01484,1.12903,1.00485,1.01138,1.09900,1.02745,1.07687,1.66847,1.50232,4.18116,28.66473,1.15646,1.93857,9.16218,1.42109,2.61137,15.01315,1.45465,1.02022,1.17587,1.04233,1.15338,2.33384,1.08109,1.03460,1.30091,1.00000,1.00000,1.00000,1.03696,1.51305,5.46168,1.00974,1.00197,1.01716
381123,48,386,3000,1.16273,6.01293,1.45572,1.01237,1.40629,1.03694,1.06829,3.23481,1.20316,1.05358,2.72720,1.15702,1.00794,1.60670,1.05515,1.00129,1.09105,1.00828,1.00123,1.08436,1.00767,1.00013,1.00553,1.00050,1.00046,1.02268,1.00206,1.00031,1.00118,1.00011,1.00321,1.11107,1.01010,1.00051,1.00569,1.00052,1.00057,1.00123,1.00011,1.00175,1.04525,1.00411,1.00003,1.00146,1.00013,1.00005,1.00112,1.00010,1.00030,1.00755,1.00069,1.00555,1.31244,1.02840,1.00173,1.09218,1.00838,1.00465,1.15826,1.01439,1.00502,1.00199,1.00018,1.00047,1.01506,1.00137,1.00090,1.00340,1.00031,1.00000,1.00000,1.00000,1.00041,1.05039,1.00458,1.00011,1.00019,1.00002
391076,28,225,3000,66.92109,804.43528,1412.82218,6.01130,66.11762,115.42676,28.66145,359.17973,630.40488,22.70574,277.82297,487.44217,4.21466,98.23755,171.86893,1.52137,15.59342,26.64403,1.49657,14.52051,24.75867,1.05392,1.88628,2.55740,1.18676,4.63536,7.38816,1.12622,1.18903,1.33217,2.30199,18.80114,32.28074,1.20590,1.91138,2.60150,1.23118,1.19656,1.34540,1.70998,8.25257,13.74445,1.01299,1.23356,1.41041,1.02173,1.17920,1.31490,1.12288,2.20998,3.12621,3.24840,51.07486,88.99315,1.70031,15.77404,26.96142,2.88481,26.36466,45.57159,3.03505,1.31834,1.55940,1.18947,3.41432,5.24253,1.36298,1.54466,1.95710,1.00000,1.00000,1.00000,1.16546,9.07591,15.19125,1.04360,1.03107,1.05459
