    381196        32       257      3000    6.34351    1.14578  180.42113    1.40621    1.01181   15.54190    3.24221    1.06499   80.98779    2.75945    1.05023   62.81940    1.26393    1.01787   22.99453    1.04281    1.00268    4.30094    1.04077    1.00248    4.05825    1.00302    1.00011    1.13684    1.01533    1.00067    1.82229    1.01023    1.00003    1.04221    1.10554    1.00323    4.97531    1.01669    1.00017    1.20353    1.01874    1.00004    1.04389    1.05755    1.00132    2.61963    1.00105    1.00004    1.05216    1.00176    1.00003    1.04002    1.00996    1.00022    1.27021    1.18460    1.00920   12.32662    1.05750    1.00272    4.34180    1.15475    1.00466    6.73733    1.11405    1.00004    1.04915    1.01556    1.00044    1.54611    1.02942    1.00010    1.12163    1.00000    1.00000    1.00000    1.01341    1.00147    2.80349    1.00353    1.00001    1.00694
    381162        69       563      3000    2.26755    1.26240   43.33336    1.09636    1.02127    4.43108    1.53188    1.11698   19.87265    1.41737    1.09041   15.58592    1.06261    1.03217    6.18948    1.01015    1.00483    1.77884    1.00967    1.00447    1.72158    1.00072    1.00020    1.03229    1.00364    1.00120    1.19402    1.00243    1.00006    1.00996    1.02504    1.00581    1.93795    1.00396    1.00030    1.04802    1.00445    1.00006    1.01036    1.01365    1.00237    1.38214    1.00025    1.00008    1.01231    1.00042    1.00006    1.00944    1.00236    1.00040    1.06375    1.04379    1.01656    3.67245    1.01364    1.00489    1.78848    1.03671    1.00839    2.35369    1.02705    1.00007    1.01160    1.00369    1.00080    1.12885    1.00698    1.00018    1.02870    1.00000    1.00000    1.00000    1.00318    1.00264    1.42552    1.00084    1.00001    1.00164
    381142        84       675      3000    2.54865    1.90381   52.13823    1.11773    1.07325    5.14470    1.64984    1.40293   23.79795    1.50992    1.31141   18.61964    1.07649    1.11079    7.26883    1.01241    1.01663    1.94083    1.01182    1.01541    1.87166    1.00088    1.00069    1.03900    1.00444    1.00414    1.23437    1.00297    1.00021    1.01203    1.03059    1.02003    2.13303    1.00484    1.00103    1.05801    1.00543    1.00022    1.01251    1.01668    1.00816    1.46162    1.00031    1.00026    1.01487    1.00051    1.00020    1.01141    1.00289    1.00136    1.07701    1.05350    1.05706    4.22829    1.01666    1.01683    1.95247    1.04485    1.02890    2.63524    1.03305    1.00025    1.01401    1.00451    1.00275    1.15565    1.00853    1.00061    1.03467    1.00000    1.00000    1.00000    1.00389    1.00908    1.51403    1.00102    1.00003    1.00198
    361516        22       177      3000    1.12493    4.87764    1.32071    1.00950    1.31428    1.02599    1.05242    2.72869    1.14297    1.04114    2.33604    1.11050    1.00617    1.47534    1.03931    1.00100    1.07134    1.00590    1.00095    1.06609    1.00547    1.00007    1.00296    1.00024    1.00036    1.01777    1.00147    1.00024    1.00091    1.00008    1.00247    1.08591    1.00711    1.00039    1.00440    1.00036    1.00044    1.00095    1.00008    1.00135    1.03500    1.00290    1.00002    1.00113    1.00009    1.00004    1.00086    1.00007    1.00023    1.00584    1.00048    1.00432    1.24479    1.02025    1.00134    1.07222    1.00597    1.00362    1.12399    1.01026    1.00267    1.00106    1.00009    1.00036    1.01180    1.00098    1.00069    1.00263    1.00022    1.00000    1.00000    1.00000    1.00031    1.03898    1.00322    1.00008    1.00015    1.00001
    371161        16       128      3000    4.98572    1.00000  134.93901    1.30299    1.00000   11.85562    2.67247    1.00000   60.71139    2.31237    1.00000   47.14858    1.19687    1.00000   17.41905    1.03193    1.00000    3.46417    1.03041    1.00000    3.28301    1.00225    1.00000    1.10215    1.01144    1.00000    1.61385    1.00763    1.00000    1.03151    1.07872    1.00000    3.96759    1.01245    1.00000    1.15193    1.01398    1.00000    1.03277    1.04293    1.00000    2.20906    1.00079    1.00000    1.03894    1.00131    1.00000    1.02987    1.00743    1.00000    1.20171    1.13769    1.00000    9.45539    1.04289    1.00000    3.49467    1.11543    1.00000    5.28295    1.08507    1.00000    1.03669    1.01160    1.00000    1.40767    1.02195    1.00000    1.09080    1.00000    1.00000    1.00000    1.01000    1.00000    2.34632    1.00264    1.00000    1.00518
    381107        74       595      3000    1.13621    1.81635    4.76102    1.01035    1.06616    1.30483    1.05716    1.36394    2.67670    1.04485    1.28127    2.29586    1.00673    1.10007    1.46105    1.00109    1.01502    1.06919    1.00104    1.01391    1.06411    1.00008    1.00062    1.00287    1.00039    1.00374    1.01724    1.00026    1.00019    1.00088    1.00269    1.01809    1.08333    1.00043    1.00093    1.00427    1.00048    1.00020    1.00092    1.00147    1.00737    1.03395    1.00003    1.00024    1.00109    1.00004    1.00018    1.00084    1.00025    1.00123    1.00566    1.00471    1.05153    1.23743    1.00147    1.01520    1.07005    1.00394    1.02610    1.12027    1.00291    1.00022    1.00103    1.00040    1.00248    1.01145    1.00075    1.00055    1.00255    1.00000    1.00000    1.00000    1.00034    1.00821    1.03780    1.00009    1.00003    1.00015
    381112        52       418      3000    6.59685  105.90043   84.17980    1.42547    9.50207    7.74164    3.34852   47.76569   38.08241    2.84286   37.14336   29.65953    1.27645   13.85933   11.19668    1.04484    2.92993    2.53032    1.04270    2.78804    2.41781    1.00317    1.08001    1.06344    1.01606    1.48076    1.38122    1.01072    1.02468    1.01957    1.11054    3.32420    2.84296    1.01748    1.11899    1.09435    1.01963    1.02566    1.02035    1.06028    1.94693    1.75086    1.00110    1.03049    1.02418    1.00184    1.02340    1.01855    1.01043    1.15798    1.12527    1.19335    7.62223    6.25103    1.06022    2.95382    2.54926    1.16209    4.35439    3.65983    1.11946    1.02874    1.02279    1.01629    1.31929    1.25317    1.03082    1.07111    1.05639    1.00000    1.00000    1.00000    1.01405    2.05443    1.83610    1.00370    1.00406    1.00322
    361364        34       273      3000    2.03677    1.40817   35.43230    1.07882    1.03308    3.79070    1.43505    1.18197   16.35027    1.34138    1.14064   12.86362    1.05121    1.05004    5.22092    1.00831    1.00751    1.63348    1.00791    1.00696    1.58690    1.00059    1.00031    1.02626    1.00298    1.00187    1.15780    1.00199    1.00010    1.00810    1.02048    1.00904    1.76289    1.00324    1.00046    1.03906    1.00364    1.00010    1.00842    1.01117    1.00368    1.31082    1.00020    1.00012    1.01001    1.00034    1.00009    1.00768    1.00193    1.00061    1.05186    1.03582    1.02577    3.17367    1.01116    1.00760    1.64132    1.03003    1.01305    2.10104    1.02213    1.00011    1.00943    1.00302    1.00124    1.10480    1.00571    1.00028    1.02334    1.00000    1.00000    1.00000    1.00260    1.00410    1.34610    1.00069    1.00002    1.00133
    361438        12        96      3000    1.24987    1.00000    9.39670    1.01899    1.00000    1.68054    1.10485    1.00000    4.74334    1.08227    1.00000    3.89308    1.01234    1.00000    2.02932    1.00200    1.00000    1.15448    1.00191    1.00000    1.14312    1.00014    1.00000    1.00640    1.00072    1.00000    1.03848    1.00048    1.00000    1.00198    1.00494    1.00000    1.18604    1.00078    1.00000    1.00952    1.00088    1.00000    1.00205    1.00269    1.00000    1.07580    1.00005    1.00000    1.00244    1.00008    1.00000    1.00187    1.00047    1.00000    1.01265    1.00863    1.00000    1.53007    1.00269    1.00000    1.15639    1.00724    1.00000    1.26850    1.00533    1.00000    1.00230    1.00073    1.00000    1.02556    1.00138    1.00000    1.00569    1.00000    1.00000    1.00000    1.00063    1.00000    1.08440    1.00017    1.00000    1.00032
    361479        10        80      3000    1.87020    5.60652   25.63615    1.06615    1.37335    2.99673    1.36515    3.05364   11.98305    1.28653    2.58717    9.48836    1.04298    1.56470    4.02005    1.00697    1.08475    1.45325    1.00664    1.07852    1.41993    1.00049    1.00351    1.01879    1.00250    1.02111    1.11291    1.00167    1.00108    1.00580    1.01719    1.10206    1.54585    1.00272    1.00523    1.02795    1.00305    1.00113    1.00603    1.00937    1.04158    1.22239    1.00017    1.00134    1.00716    1.00029    1.00103    1.00550    1.00162    1.00694    1.03710    1.03006    1.29080    2.55525    1.00936    1.08580    1.45886    1.02520    1.14730    1.78779    1.01857    1.00126    1.00675    1.00253    1.01402    1.07499    1.00479    1.00312    1.01670    1.00000    1.00000    1.00000    1.00218    1.04630    1.24764    1.00058    1.00018    1.00095
    361175        16       128      3000    4.26215   15.81084   95.81273    1.24799    2.20040    8.68448    2.36885    7.60283   43.26849    2.07412    6.10306   33.66765    1.16113    2.81560   12.62272    1.02613    1.27249    2.74434    1.02489    1.25245    2.61609    1.00184    1.01130    1.07231    1.00936    1.06788    1.43453    1.00625    1.00348    1.02231    1.06443    1.32815    3.10070    1.01019    1.01680    1.10755    1.01144    1.00362    1.02320    1.03513    1.13370    1.85587    1.00064    1.00431    1.02756    1.00108    1.00330    1.02115    1.00608    1.02231    1.14279    1.11270    1.93499    6.98540    1.03510    1.27586    2.76593    1.09447    1.47360    4.03181    1.06963    1.00406    1.02597    1.00950    1.04508    1.28858    1.01796    1.01004    1.06427    1.00000    1.00000    1.00000    1.00819    1.14887    1.95303    1.00216    1.00057    1.00367
    361120        10        80      3000    1.81901   25.81108    3.71143    1.06226    3.01091    1.21976    1.34367   12.06104    2.20879    1.26967    9.54864    1.93422    1.04045    4.04149    1.33238    1.00656    1.45647    1.04988    1.00625    1.42291    1.04622    1.00046    1.01892    1.00207    1.00235    1.11371    1.01243    1.00157    1.00584    1.00064    1.01618    1.54972    1.06008    1.00256    1.02814    1.00308    1.00287    1.00607    1.00066    1.00882    1.22397    1.02448    1.00016    1.00721    1.00079    1.00027    1.00553    1.00060    1.00153    1.03737    1.00408    1.02829    2.56629    1.17117    1.00881    1.46212    1.05050    1.02372    1.79338    1.08670    1.01748    1.00680    1.00074    1.00238    1.07552    1.00825    1.00451    1.01682    1.00184    1.00000    1.00000    1.00000    1.00206    1.24939    1.02725    1.00054    1.00096    1.00010
    361144        14       112      3000    3.18026    1.08747   74.17957    1.16574    1.00709    6.93113    1.91487    1.03899   33.62420    1.71789    1.03014   26.21396    1.10769    1.01072    9.97079    1.01747    1.00161    2.34634    1.01663    1.00149    2.24735    1.00123    1.00007    1.05581    1.00626    1.00040    1.33539    1.00417    1.00002    1.01722    1.04306    1.00194    2.62139    1.00681    1.00010    1.08301    1.00765    1.00002    1.01790    1.02348    1.00079    1.66059    1.00043    1.00003    1.02127    1.00072    1.00002    1.01632    1.00406    1.00013    1.11021    1.07532    1.00552    5.61973    1.02346    1.00163    2.36300    1.06314    1.00280    3.34005    1.04654    1.00002    1.02005    1.00635    1.00027    1.22274    1.01201    1.00006    1.04961    1.00000    1.00000    1.00000    1.00547    1.00088    1.73558    1.00144    1.00000    1.00283
    361140        16       128      3000    2.59724   43.01265   12.66208    1.12142    4.40508    1.94520    1.67023   19.72967    6.19908    1.52592   15.47542    5.01816    1.07889    6.15016    2.42961    1.01280    1.77294    1.21456    1.01219    1.71611    1.19878    1.00090    1.03204    1.00889    1.00458    1.19255    1.05345    1.00306    1.00988    1.00274    1.03155    1.93084    1.25839    1.00499    1.04766    1.01323    1.00560    1.01028    1.00285    1.01720    1.37925    1.10527    1.00031    1.01221    1.00339    1.00053    1.00937    1.00260    1.00298    1.06327    1.01756    1.05518    3.65220    1.73621    1.01719    1.78250    1.21721    1.04626    2.34343    1.37292    1.03409    1.01151    1.00319    1.00465    1.12787    1.03550    1.00879    1.02848    1.00791    1.00000    1.00000    1.00000    1.00401    1.42230    1.11722    1.00106    1.00162    1.00045
    361454        10        80      3000    2.67619   14.00322   44.32464    1.12742    2.05390    4.51142    1.70335    6.79697   20.31457    1.55192    5.48025   15.92747    1.08279    2.59401    6.31100    1.01343    1.23923    1.79707    1.01279    1.22164    1.73847    1.00095    1.00992    1.03304    1.00481    1.05959    1.19856    1.00321    1.00306    1.01019    1.03311    1.28810    1.95991    1.00524    1.01475    1.04915    1.00588    1.00318    1.01060    1.01805    1.11738    1.39109    1.00033    1.00378    1.01259    1.00055    1.00290    1.00966    1.00312    1.01958    1.06525    1.05791    1.82088    3.73503    1.01804    1.24219    1.80694    1.04854    1.41580    2.38539    1.03578    1.00356    1.01187    1.00488    1.03958    1.13187    1.00923    1.00882    1.02937    1.00000    1.00000    1.00000    1.00421    1.13070    1.43549    1.00111    1.00050    1.00168
    361109        16       128      3000    2.23285   36.80259    6.62695    1.09372    3.90176    1.45606    1.51732   16.96116    3.50855    1.40594   13.33575    2.93876    1.06089    5.38890    1.68979    1.00988    1.65869    1.10352    1.00941    1.61026    1.09591    1.00070    1.02731    1.00429    1.00354    1.16408    1.02579    1.00236    1.00842    1.00132    1.02435    1.79325    1.12467    1.00385    1.04061    1.00638    1.00432    1.00876    1.00138    1.01328    1.32319    1.05079    1.00024    1.01041    1.00164    1.00041    1.00799    1.00126    1.00230    1.05392    1.00847    1.04259    3.26017    1.35522    1.01327    1.66684    1.10480    1.03570    2.14486    1.17993    1.02631    1.00981    1.00154    1.00359    1.10897    1.01713    1.00679    1.02427    1.00381    1.00000    1.00000    1.00000    1.00309    1.35988    1.05656    1.00082    1.00138    1.00022
    361205         6        48      3000    2.09751    2.72016   36.16118    1.08343    1.13942    3.84978    1.46053    1.76686   16.67522    1.36137    1.59268   13.11475    1.05421    1.21087    5.31027    1.00879    1.03165    1.64689    1.00837    1.02932    1.59933    1.00062    1.00131    1.02682    1.00315    1.00788    1.16115    1.00210    1.00040    1.00827    1.02168    1.03811    1.77904    1.00343    1.00195    1.03989    1.00385    1.00042    1.00860    1.01182    1.01553    1.31740    1.00022    1.00050    1.01022    1.00036    1.00038    1.00784    1.00205    1.00259    1.05295    1.03792    1.10859    3.21968    1.01181    1.03204    1.65489    1.03178    1.05501    2.12434    1.02343    1.00047    1.00963    1.00320    1.00524    1.10702    1.00604    1.00117    1.02384    1.00000    1.00000    1.00000    1.00275    1.01729    1.35343    1.00073    1.00007    1.00136
    361116        38       305      3000   10.96258  104.58844  232.20078    1.75735    9.39574   19.73859    5.18044   47.18080  104.07169    4.28036   36.69131   80.66004    1.49208   13.69850   29.34199    1.07981    2.90579    5.25357    1.07601    2.76568    4.94084    1.00563    1.07901    1.17633    1.02859    1.47475    2.05960    1.01908    1.02437    1.05440    1.19677    3.29514    6.12255    1.03112    1.11751    1.26226    1.03494    1.02534    1.05656    1.10730    1.93509    3.08704    1.00196    1.03011    1.06721    1.00328    1.02311    1.05157    1.01857    1.15600    1.34819    1.34417    7.53940   15.59540    1.10720    2.92938    5.30622    1.28852    4.31243    8.39308    1.21264    1.02838    1.06334    1.02900    1.31529    1.70371    1.05486    1.07022    1.15673    1.00000    1.00000    1.00000    1.02501    2.04124    3.32397    1.00659    1.00401    1.00894
    361335         2        16      3000    1.91791    8.60951   24.23670    1.06978    1.61674    2.88331    1.38517    4.39240   11.35916    1.30224    3.62185    9.00619    1.04534    1.93282    3.84849    1.00735    1.14000    1.42750    1.00700    1.12970    1.39607    1.00052    1.00580    1.01772    1.00263    1.03487    1.10649    1.00176    1.00179    1.00547    1.01813    1.16860    1.51484    1.00287    1.00863    1.02636    1.00322    1.00186    1.00568    1.00989    1.06869    1.20976    1.00018    1.00221    1.00675    1.00030    1.00170    1.00518    1.00171    1.01146    1.03499    1.03171    1.48038    2.46690    1.00988    1.14173    1.43279    1.02658    1.24333    1.74304    1.01959    1.00208    1.00637    1.00267    1.02316    1.07073    1.00505    1.00516    1.01575    1.00000    1.00000    1.00000    1.00230    1.07649    1.23357    1.00061    1.00029    1.00090
    454766       194      1561      3000    1.13968    5.31497    1.37902    1.01062    1.34972    1.03072    1.05861    2.92366    1.16897    1.04599    2.48672    1.13059    1.00690    1.52896    1.04646    1.00112    1.07939    1.00697    1.00107    1.07355    1.00646    1.00008    1.00329    1.00029    1.00040    1.01978    1.00174    1.00027    1.00102    1.00009    1.00276    1.09560    1.00840    1.00044    1.00489    1.00043    1.00049    1.00106    1.00009    1.00150    1.03895    1.00342    1.00003    1.00125    1.00011    1.00005    1.00096    1.00008    1.00026    1.00650    1.00057    1.00483    1.27240    1.02393    1.00150    1.08037    1.00706    1.00405    1.13798    1.01212    1.00298    1.00118    1.00010    1.00041    1.01313    1.00115    1.00077    1.00293    1.00026    1.00000    1.00000    1.00000    1.00035    1.04337    1.00381    1.00009    1.00017    1.00001
    361360         4        32      3000    1.99947    2.86593   32.72086    1.07598    1.15123    3.57094    1.41939    1.83185   15.14149    1.32909    1.64291   11.92940    1.04937    1.22874    4.88854    1.00801    1.03433    1.58359    1.00763    1.03181    1.54069    1.00057    1.00142    1.02419    1.00287    1.00855    1.14538    1.00191    1.00044    1.00746    1.01974    1.04134    1.70282    1.00312    1.00212    1.03598    1.00351    1.00046    1.00776    1.01076    1.01684    1.28634    1.00020    1.00054    1.00922    1.00033    1.00042    1.00708    1.00186    1.00281    1.04777    1.03453    1.11779    3.00250    1.01075    1.03475    1.59081    1.02894    1.05967    2.01433    1.02133    1.00051    1.00869    1.00291    1.00568    1.09655    1.00550    1.00126    1.02150    1.00000    1.00000    1.00000    1.00251    1.01876    1.31885    1.00066    1.00007    1.00123
    361121        20       160      3000    2.10011   23.12880   15.84000    1.08363    2.79352    2.20277    1.46162   10.86525    7.61582    1.36223    8.62446    6.11311    1.05434    3.71268    2.81918    1.00881    1.40712    1.27302    1.00839    1.37719    1.25295    1.00062    1.01688    1.01132    1.00316    1.10142    1.06801    1.00211    1.00521    1.00349    1.02173    1.49029    1.32880    1.00344    1.02510    1.01683    1.00386    1.00541    1.00363    1.01185    1.19976    1.13396    1.00022    1.00643    1.00431    1.00036    1.00494    1.00331    1.00205    1.03333    1.02235    1.03801    2.39696    1.93683    1.01184    1.41216    1.27640    1.03186    1.70761    1.47454    1.02348    1.00606    1.00407    1.00320    1.06735    1.04517    1.00606    1.01500    1.01006    1.00000    1.00000    1.00000    1.00276    1.22243    1.14917    1.00073    1.00086    1.00057
    361300        10        80      3000    1.65243   20.76723    3.15749    1.04960    2.60211    1.17486    1.27377    9.81243    1.96183    1.21482    7.81078    1.74336    1.03223    3.42319    1.26448    1.00523    1.36367    1.03969    1.00498    1.33693    1.03677    1.00037    1.01508    1.00165    1.00187    1.09059    1.00989    1.00125    1.00465    1.00051    1.01289    1.43797    1.04780    1.00204    1.02242    1.00245    1.00229    1.00484    1.00053    1.00703    1.17844    1.01948    1.00013    1.00575    1.00063    1.00022    1.00441    1.00048    1.00122    1.02977    1.00325    1.02254    2.24788    1.13620    1.00702    1.36817    1.04018    1.01889    1.63209    1.06899    1.01393    1.00542    1.00059    1.00190    1.06017    1.00657    1.00359    1.01340    1.00146    1.00000    1.00000    1.00000    1.00164    1.19869    1.02169    1.00043    1.00076    1.00008
    361328        10        80      3000    2.24066    5.63568   38.05627    1.09431    1.37572    4.00337    1.52060    3.06663   17.52007    1.40851    2.59722   13.76771    1.06128    1.56827    5.54258    1.00994    1.08529    1.68175    1.00947    1.07902    1.63163    1.00070    1.00354    1.02826    1.00356    1.02125    1.16983    1.00238    1.00109    1.00872    1.02450    1.10271    1.82103    1.00388    1.00526    1.04203    1.00435    1.00113    1.00907    1.01336    1.04185    1.33451    1.00024    1.00135    1.01077    1.00041    1.00103    1.00827    1.00231    1.00698    1.05581    1.04286    1.29264    3.33931    1.01335    1.08634    1.69019    1.03593    1.14823    2.18494    1.02648    1.00127    1.01015    1.00361    1.01411    1.11279    1.00683    1.00314    1.02512    1.00000    1.00000    1.00000    1.00311    1.04660    1.37248    1.00082    1.00018    1.00143
