year,month,sub_area,vehicle_class,hour,speed,process,cat_ncat,pollutant,emission_tons_day
2031,Summer,Alpine (GBV),T6 CAIRP Small,PMBW,PM10,7.04095869452e-06
2031,Summer,Alpine (GBV),T6 CAIRP Small,PMBW,PM2_5,3.01755372622e-06
2031,Summer,Alpine (GBV),T6 CAIRP Small,PMTW,PM,6.48239253754e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,PMTW,PM10,6.48239253754e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,PMTW,PM2_5,1.62059813438e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,CO,1.13443494401e-05
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,CO2,0.0625391432375
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,NOx,5.1308484063e-05
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,PM,1.50345792092e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,PM10,1.49443717339e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,PM2_5,1.42978848279e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,ROG,2.16271139097e-06
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,SOx,5.96652662467e-07
2031,Summer,Alpine (GBV),T6 CAIRP Small,RUNEX,TOG,2.46208229025e-06
2031,Summer,Alpine (GBV),T6 CAIRP Small,STREX,NOx,2.74244869745e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,CO,5.41610086691e-08
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,CO2,0.000426049510705
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,NOx,1.12250597034e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,PM,7.46408872651e-11
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,PM10,7.41930419416e-11
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,PM2_5,7.09834837892e-11
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,ROG,9.39007190899e-09
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,SOx,4.06471150299e-09
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,IDLEX,TOG,1.0689882084e-08
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMBW,PM,6.47026609196e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMBW,PM10,6.34086077012e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMBW,PM2_5,2.71751175862e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMTW,PM,5.83783406793e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMTW,PM10,5.83783406793e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,PMTW,PM2_5,1.45945851698e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,CO,1.2417520558e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,CO2,0.0573986632691
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,NOx,6.33679898486e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,PM,1.70239603837e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,PM10,1.69218166214e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,PM2_5,1.61897863249e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,ROG,2.36298154719e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,SOx,5.47610080481e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,RUNEX,TOG,2.69007461828e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Heavy,STREX,NOx,1.65470684539e-05
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,CO,1.07867740788e-07
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,CO2,0.000838109891206
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,NOx,2.23934655382e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,PM,1.53248608309e-10
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,PM10,1.52329116659e-10
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,PM2_5,1.45739426502e-10
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,ROG,1.869344253e-08
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,SOx,7.99596016415e-09
2031,Summer,Alpine (GBV),T6 Instate Construction Small,IDLEX,TOG,2.12810613514e-08
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMBW,PM,8.21213827596e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMBW,PM10,8.04789551044e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMBW,PM2_5,3.4490980759e-06
2031,Summer,Alpine (GBV),T6 Instate Construction Small,PMTW,PM,7.40944806854e-07
