2004,Alameda (SF),0.000552659,RUNEX,All Other Buses,NH3
2004,Alameda (SF),0.000254943,RUNEX,Motor Coach,NH3
2004,Alameda (SF),0.000478467,RUNEX,PTO,NH3
2004,Alameda (SF),0.000214738,RUNEX,SBUS,NH3
2004,Alameda (SF),1.95e-06,RUNEX,T6 Ag,NH3
2004,Alameda (SF),0.000235857,RUNEX,T6 CAIRP heavy,NH3
2004,Alameda (SF),3.35e-05,RUNEX,T6 CAIRP small,NH3
2004,Alameda (SF),0.000385978,RUNEX,T6 instate construction heavy,NH3
2004,Alameda (SF),0.00063315,RUNEX,T6 instate construction small,NH3
2004,Alameda (SF),0.007684814,RUNEX,T6 instate heavy,NH3
2004,Alameda (SF),0.010853656,RUNEX,T6 instate small,NH3
2004,Alameda (SF),0.000128543,RUNEX,T6 OOS heavy,NH3
2004,Alameda (SF),1.8e-05,RUNEX,T6 OOS small,NH3
2004,Alameda (SF),0.000404785,RUNEX,T6 Public,NH3
2004,Alameda (SF),8.65e-05,RUNEX,T6 utility,NH3
2004,Alameda (SF),2.55e-06,RUNEX,T7 Ag,NH3
2004,Alameda (SF),0.007262651,RUNEX,T7 CAIRP,NH3
2004,Alameda (SF),0.000277242,RUNEX,T7 CAIRP construction,NH3
2004,Alameda (SF),0.008854427,RUNEX,T7 NNOOS,NH3
2004,Alameda (SF),0.00285357,RUNEX,T7 NOOS,NH3
2004,Alameda (SF),0.000722179,RUNEX,T7 other port,NH3
2004,Alameda (SF),0.003280934,RUNEX,T7 POAK,NH3
2004,Alameda (SF),0.000445122,RUNEX,T7 Public,NH3
2004,Alameda (SF),0.002409656,RUNEX,T7 Single,NH3
2004,Alameda (SF),0.00068781,RUNEX,T7 single construction,NH3
2004,Alameda (SF),0.000743655,RUNEX,T7 SWCV,NH3
2004,Alameda (SF),0.000551396,RUNEX,T7 SWCV,NH3
2004,Alameda (SF),0.0135054,RUNEX,T7 tractor,NH3
2004,Alameda (SF),0.000567383,RUNEX,T7 tractor construction,NH3
2004,Alameda (SF),6.06e-05,RUNEX,T7 utility,NH3
2004,Alpine (GBV),3.07e-06,RUNEX,All Other Buses,NH3
2004,Alpine (GBV),1.19e-06,RUNEX,Motor Coach,NH3
2004,Alpine (GBV),4.4e-06,RUNEX,SBUS,NH3
2004,Alpine (GBV),1.08e-06,RUNEX,T6 instate construction heavy,NH3
2004,Alpine (GBV),1.34e-06,RUNEX,T6 instate construction small,NH3
2004,Alpine (GBV),1.31e-05,RUNEX,T6 instate heavy,NH3
2004,Alpine (GBV),2.37e-06,RUNEX,T6 instate small,NH3
2004,Alpine (GBV),2.93e-06,RUNEX,T6 Public,NH3
2004,Alpine (GBV),6.39e-08,RUNEX,T6 utility,NH3
2004,Alpine (GBV),0.000102776,RUNEX,T7 CAIRP,NH3
2004,Alpine (GBV),7.79e-07,RUNEX,T7 CAIRP construction,NH3
2004,Alpine (GBV),0.00012593,RUNEX,T7 NNOOS,NH3
2004,Alpine (GBV),4.02e-05,RUNEX,T7 NOOS,NH3
2004,Alpine (GBV),1.46e-06,RUNEX,T7 Public,NH3
2004,Alpine (GBV),1.93e-06,RUNEX,T7 single construction,NH3
2004,Alpine (GBV),6.78e-07,RUNEX,T7 SWCV,NH3
2004,Alpine (GBV),3.25e-05,RUNEX,T7 tractor,NH3
2004,Alpine (GBV),1.59e-06,RUNEX,T7 tractor construction,NH3
2004,Alpine (GBV),5.42e-08,RUNEX,T7 utility,NH3
2004,Amador (MC),1.48e-05,RUNEX,All Other Buses,NH3
2004,Amador (MC),7.17e-06,RUNEX,Motor Coach,NH3
2004,Amador (MC),2.67e-05,RUNEX,PTO,NH3
2004,Amador (MC),3.87e-05,RUNEX,SBUS,NH3
2004,Amador (MC),2.13e-05,RUNEX,T6 CAIRP heavy,NH3
2004,Amador (MC),3.46e-06,RUNEX,T6 instate construction heavy,NH3
2004,Amador (MC),0.000118155,RUNEX,T6 instate construction small,NH3
2004,Amador (MC),0.000227229,RUNEX,T6 instate heavy,NH3
2004,Amador (MC),0.000212567,RUNEX,T6 instate small,NH3
2004,Amador (MC),9.79e-06,RUNEX,T6 OOS heavy,NH3
2004,Amador (MC),3.57e-07,RUNEX,T6 OOS small,NH3
2004,Amador (MC),2.04e-05,RUNEX,T6 Public,NH3
2004,Amador (MC),2.23e-06,RUNEX,T6 utility,NH3
2004,Amador (MC),3.87e-05,RUNEX,T7 CAIRP,NH3
2004,Amador (MC),2.49e-06,RUNEX,T7 CAIRP construction,NH3
2004,Amador (MC),4.77e-05,RUNEX,T7 NNOOS,NH3
2004,Amador (MC),1.51e-05,RUNEX,T7 NOOS,NH3
2004,Amador (MC),2.25e-06,RUNEX,T7 POAK,NH3
2004,Amador (MC),3.36e-05,RUNEX,T7 Public,NH3
2004,Amador (MC),0.000134256,RUNEX,T7 Single,NH3
2004,Amador (MC),6.17e-06,RUNEX,T7 single construction,NH3
2004,Amador (MC),2.02e-05,RUNEX,T7 SWCV,NH3
2004,Amador (MC),1.49e-05,RUNEX,T7 tractor,NH3
2004,Amador (MC),5.09e-06,RUNEX,T7 tractor construction,NH3
2004,Amador (MC),6.96e-08,RUNEX,T7 utility,NH3
2004,Butte (SV),4.91e-05,RUNEX,All Other Buses,NH3
2004,Butte (SV),2.25e-05,RUNEX,Motor Coach,NH3
2004,Butte (SV),4.51e-05,RUNEX,PTO,NH3
2004,Butte (SV),0.000116991,RUNEX,SBUS,NH3
2004,Butte (SV),1.86e-05,RUNEX,T6 Ag,NH3
2004,Butte (SV),5.21e-05,RUNEX,T6 CAIRP heavy,NH3
2004,Butte (SV),7.96e-06,RUNEX,T6 CAIRP small,NH3
2004,Butte (SV),0.000228098,RUNEX,T6 instate construction heavy,NH3
2004,Butte (SV),0.00034796,RUNEX,T6 instate construction small,NH3
2004,Butte (SV),0.00063467,RUNEX,T6 instate heavy,NH3
2004,Butte (SV),0.000758273,RUNEX,T6 instate small,NH3
2004,Butte (SV),2.96e-05,RUNEX,T6 OOS heavy,NH3
2004,Butte (SV),4.34e-06,RUNEX,T6 OOS small,NH3
2004,Butte (SV),5.3e-05,RUNEX,T6 Public,NH3
2004,Butte (SV),8.16e-06,RUNEX,T6 utility,NH3
2004,Butte (SV),1.48e-05,RUNEX,T7 Ag,NH3
2004,Butte (SV),0.001778769,RUNEX,T7 CAIRP,NH3
2004,Butte (SV),0.000163839,RUNEX,T7 CAIRP construction,NH3
2004,Butte (SV),0.002169184,RUNEX,T7 NNOOS,NH3
2004,Butte (SV),0.00069873,RUNEX,T7 NOOS,NH3
2004,Butte (SV),1.92e-05,RUNEX,T7 other port,NH3
2004,Butte (SV),4.58e-05,RUNEX,T7 POAK,NH3
2004,Butte (SV),9.92e-05,RUNEX,T7 Public,NH3
2004,Butte (SV),0.000227306,RUNEX,T7 Single,NH3
2004,Butte (SV),0.000406469,RUNEX,T7 single construction,NH3
2004,Butte (SV),6.07e-05,RUNEX,T7 SWCV,NH3
2004,Butte (SV),0.001406316,RUNEX,T7 tractor,NH3
2004,Butte (SV),0.000335301,RUNEX,T7 tractor construction,NH3
2004,Butte (SV),6.14e-06,RUNEX,T7 utility,NH3
2004,Calaveras (MC),1.99e-05,RUNEX,All Other Buses,NH3
2004,Calaveras (MC),9.72e-06,RUNEX,Motor Coach,NH3
2004,Calaveras (MC),2.15e-05,RUNEX,PTO,NH3
2004,Calaveras (MC),5.01e-05,RUNEX,SBUS,NH3
2004,Calaveras (MC),9.9e-06,RUNEX,T6 CAIRP heavy,NH3
2004,Calaveras (MC),1.35e-05,RUNEX,T6 instate construction heavy,NH3
2004,Calaveras (MC),0.000109087,RUNEX,T6 instate construction small,NH3
2004,Calaveras (MC),0.000224374,RUNEX,T6 instate heavy,NH3
2004,Calaveras (MC),0.000199907,RUNEX,T6 instate small,NH3
2004,Calaveras (MC),9.79e-06,RUNEX,T6 OOS heavy,NH3
2004,Calaveras (MC),3.57e-07,RUNEX,T6 OOS small,NH3
2004,Calaveras (MC),2.45e-05,RUNEX,T6 Public,NH3
2004,Calaveras (MC),2.06e-06,RUNEX,T6 utility,NH3
2004,Calaveras (MC),0.000152394,RUNEX,T7 CAIRP,NH3
2004,Calaveras (MC),9.71e-06,RUNEX,T7 CAIRP construction,NH3
2004,Calaveras (MC),0.000186416,RUNEX,T7 NNOOS,NH3
2004,Calaveras (MC),5.97e-05,RUNEX,T7 NOOS,NH3
2004,Calaveras (MC),9.22e-06,RUNEX,T7 POAK,NH3
2004,Calaveras (MC),3.94e-05,RUNEX,T7 Public,NH3
2004,Calaveras (MC),0.000108056,RUNEX,T7 Single,NH3
2004,Calaveras (MC),2.41e-05,RUNEX,T7 single construction,NH3
2004,Calaveras (MC),1.84e-05,RUNEX,T7 SWCV,NH3
2004,Calaveras (MC),6.09e-05,RUNEX,T7 tractor,NH3
2004,Calaveras (MC),1.99e-05,RUNEX,T7 tractor construction,NH3
2004,Calaveras (MC),2.54e-07,RUNEX,T7 utility,NH3
2004,Colusa (SV),3.57e-06,RUNEX,All Other Buses,NH3
2004,Colusa (SV),1.56e-06,RUNEX,Motor Coach,NH3
