#GRID CA_State12k -684000. -564000. 12000. 12000. 107 97 1 LAMBERT METERS 30. 60. -120.5 -120.5 37.
110;06001;61;61;0.53360682
110;06001;61;63;0.0652595
110;06001;62;63;0.07583175
110;06001;62;64;4.832e-05
110;06001;63;63;0.13835381
110;06001;63;64;0.18689979
110;06002;71;51;0.0001191
110;06002;71;52;0.00632895
110;06002;72;51;0.08881805
110;06002;72;52;0.02611631
110;06002;73;50;0.0113162
110;06002;73;51;0.44038663
110;06002;73;52;0.10067163
110;06002;74;46;0.01073738
110;06002;74;47;0.02905171
110;06002;74;49;0.02740373
110;06002;74;50;0.06669402
110;06002;75;44;0.06636529
110;06002;75;45;0.01297666
110;06002;75;46;0.00831049
110;06002;75;47;7.622e-05
110;06002;76;41;0.00391739
110;06002;76;42;0.01171861
110;06002;76;44;0.03322991
110;06002;76;45;0.00955801
110;06002;77;37;0.00199561
110;06002;77;38;0.00110341
110;06002;77;43;0.00477244
110;06002;77;44;0.0046655
110;06002;79;41;2.36e-06
110;06002;79;42;0.00760434
110;06002;84;42;1.08e-06
110;06002;84;43;0.00176284
110;06002;84;44;0.0006383
110;06002;85;43;0.00013334
110;06002;88;39;0.00140954
110;06002;88;40;1.085e-05
110;06002;89;38;0.01102795
110;06002;89;39;0.00457391
110;06002;89;40;0.00016073
110;06002;90;38;0.00634147
110;06003;68;53;0.02996817
110;06003;68;54;0.0897249
110;06003;69;53;0.09701626
110;06003;69;54;0.17056747
110;06003;70;54;0.00418576
110;06003;71;52;0.39620591
110;06003;71;53;0.09365962
110;06003;72;52;0.1186719
110;06004;41;66;0.05551484
110;06004;41;67;0.13252594
110;06004;41;68;0.01311559
110;06004;42;64;0.00554366
110;06004;42;65;0.02386638
110;06004;42;66;0.02646261
110;06004;42;67;0.06033032
110;06004;43;64;0.04613058
110;06004;43;65;0.07501874
110;06004;43;66;0.25574058
110;06004;43;67;0.29274979
110;06004;44;64;0.01293109
110;06004;44;65;6.991e-05
110;06005;61;65;0.4933729
110;06005;61;66;0.10568707
110;06005;62;65;0.29455236
110;06005;62;66;0.10638766
110;06006;60;67;0.27718333
110;06006;60;68;0.04704979
110;06006;61;68;0.67576687
110;06007;55;59;0.01004803
110;06007;55;60;0.34006665
110;06007;55;61;0.08699042
110;06007;56;60;0.536954
110;06007;56;61;0.02036655
110;06007;61;63;0.00557434
110;06008;54;58;2.812e-05
110;06008;54;59;0.00160083
110;06008;55;58;0.11016729
110;06008;55;59;0.01046452
110;06008;56;58;0.01934097
110;06008;56;59;0.05525391
110;06008;56;60;0.02121341
110;06008;57;56;0.06579236
110;06008;57;57;0.02380659
110;06008;57;58;0.01488611
110;06008;57;59;0.04893562
110;06008;57;60;0.0073427
110;06008;57;61;0.0029572
110;06008;58;57;0.00455279
110;06008;58;58;0.08908728
110;06008;58;59;0.04507545
110;06008;58;60;0.0256324
110;06008;58;61;0.009606
110;06008;59;58;0.03308549
110;06008;59;59;0.35219207
110;06008;59;60;0.03519053
110;06008;60;59;0.00472793
110;06008;60;60;0.01906045
110;06009;54;62;0.04363098
110;06009;54;63;0.40899126
110;06009;54;64;0.02665244
110;06009;55;62;0.00098471
110;06009;55;63;0.18556286
110;06009;55;64;0.00246745
110;06009;55;65;0.01030467
110;06009;56;63;0.16061984
110;06009;56;64;0.04977623
110;06009;56;65;0.00921451
110;06009;57;63;0.00176741
110;06009;57;64;0.09761196
110;06009;58;64;0.00241566
110;06010;60;53;0.08939922
110;06010;61;53;0.12063976
110;06010;62;52;0.73001948
110;06010;64;54;0.00047603
110;06010;64;55;0.04447662
110;06010;65;54;0.00583753
110;06010;65;55;0.00915134
110;06011;53;68;0.12443096
110;06011;54;66;0.06963413
110;06011;54;67;0.11305008
110;06011;54;68;0.28161356
110;06011;59;69;0.0338605
110;06011;60;69;0.31853765
