#GRID SCAQMD_4k -684000. -564000. 4000. 4000. 156 102 1 LAMBERT METERS 30. 60. -120.5 -120.5 37.
110;06060;88;41;0.00028980
110;06060;87;42;0.00121613
110;06060;88;42;0.00435431
110;06060;85;43;0.00236275
110;06060;86;43;0.00638304
110;06060;87;43;0.00741724
110;06060;88;43;0.00646912
110;06060;84;44;0.00087330
110;06060;85;44;0.01101218
110;06060;86;44;0.00858389
110;06060;87;44;0.00520066
110;06060;88;44;0.00250087
110;06060;83;45;0.00096226
110;06060;84;45;0.00566873
110;06060;85;45;0.00885851
110;06060;86;45;0.00807900
110;06060;87;45;0.00142376
110;06060;82;46;0.00285919
110;06060;83;46;0.00175310
110;06060;84;46;0.00425001
110;06060;85;46;0.01391109
110;06060;86;46;0.01142681
110;06060;87;46;0.00198760
110;06060;88;46;0.00143464
110;06060;80;47;0.00308382
110;06060;81;47;0.00783156
110;06060;82;47;0.00982258
110;06060;83;47;0.00614288
110;06060;84;47;0.00827880
110;06060;85;47;0.01765481
110;06060;86;47;0.01214309
110;06060;87;47;0.00944393
110;06060;88;47;0.00397574
110;06060;78;48;0.00105831
110;06060;79;48;0.01137892
110;06060;80;48;0.01478566
110;06060;81;48;0.01225760
110;06060;82;48;0.00704016
110;06060;83;48;0.00553980
110;06060;84;48;0.00576944
110;06060;85;48;0.00727837
110;06060;86;48;0.00998478
110;06060;87;48;0.01079246
110;06060;88;48;0.00696558
110;06060;89;48;0.00088392
110;06060;77;49;0.00092766
110;06060;78;49;0.01399037
110;06060;79;49;0.01652125
110;06060;80;49;0.01650967
110;06060;81;49;0.01602777
110;06060;82;49;0.00583421
110;06060;83;49;0.00568978
110;06060;84;49;0.00553980
110;06060;85;49;0.00545144
110;06060;86;49;0.00748302
110;06060;87;49;0.00636744
110;06060;88;49;0.00056976
110;06060;89;49;0.00041786
110;06060;76;50;0.00069463
110;06060;77;50;0.01057952
110;06060;78;50;0.01734356
110;06060;79;50;0.01592923
110;06060;80;50;0.01504544
110;06060;81;50;0.01852261
110;06060;82;50;0.01667337
110;06060;83;50;0.01124019
110;06060;84;50;0.00551150
110;06060;85;50;0.00205802
110;06060;86;50;0.00098329
110;06060;87;50;0.00074913
110;06060;76;51;0.00291728
110;06060;77;51;0.00883672
110;06060;78;51;0.01799381
110;06060;79;51;0.01656555
110;06060;80;51;0.01807993
110;06060;81;51;0.01847489
110;06060;82;51;0.01709484
110;06060;83;51;0.00535310
110;06060;84;51;0.00654424
110;06060;85;51;0.00155140
110;06060;76;52;0.00136724
110;06060;77;52;0.00994319
110;06060;78;52;0.01808332
110;06060;79;52;0.01750717
110;06060;80;52;0.01598840
110;06060;81;52;0.01326625
110;06060;82;52;0.01133936
110;06060;83;52;0.00667712
110;06060;84;52;0.00540554
110;06060;85;52;0.00003624
110;06060;77;53;0.00894557
110;06060;78;53;0.01532154
110;06060;79;53;0.01304514
110;06060;80;53;0.01332765
110;06060;81;53;0.01308593
110;06060;82;53;0.01073277
110;06060;83;53;0.00971356
110;06060;84;53;0.00587875
110;06060;85;53;0.00193882
110;06060;77;54;0.00134384
110;06060;78;54;0.01161174
110;06060;79;54;0.01403410
110;06060;80;54;0.01351730
110;06060;81;54;0.01407030
110;06060;82;54;0.01343841
110;06060;83;54;0.01083686
110;06060;84;54;0.01227689
110;06060;85;54;0.01011193
110;06060;86;54;0.00082059
110;06060;78;55;0.00033970
110;06060;79;55;0.01218921
110;06060;80;55;0.01327948
110;06060;81;55;0.01226897
110;06060;82;55;0.00868400
110;06060;83;55;0.00499901
110;06060;84;55;0.00463305
110;06060;85;55;0.00297995
110;06060;79;56;0.00809667
110;06060;80;56;0.00922894
110;06060;81;56;0.00379527
110;06060;82;56;0.00184645
110;06060;83;56;0.00253127
110;06057;44;67;0.00680405
110;06057;45;67;0.00001715
110;06057;35;68;0.01485094
110;06057;36;68;0.05701360
110;06057;37;68;0.00247731
110;06057;38;68;0.01110529
110;06057;39;68;0.06235424
110;06057;40;68;0.03437777
110;06057;41;68;0.00652781
110;06057;42;68;0.00372034
110;06057;43;68;0.01054801
110;06057;44;68;0.02673189
110;06057;35;69;0.03437702
110;06057;36;69;0.06009574
110;06057;37;69;0.04324534
110;06057;38;69;0.01335748
110;06057;39;69;0.07159433
110;06057;40;69;0.06657216
110;06057;41;69;0.01715168
110;06057;42;69;0.01280374
110;06057;43;69;0.00034634
110;06057;39;70;0.00041882
110;06057;29;72;0.00059658
110;06057;30;72;0.00136621
110;06057;22;73;0.00020637
110;06057;28;73;0.00207451
110;06057;29;73;0.00639119
110;06057;30;73;0.01230891
110;06057;31;73;0.00278119
110;06057;22;74;0.01654592
110;06057;23;74;0.01335536
110;06057;28;74;0.00582787
110;06057;29;74;0.00170233
110;06057;30;74;0.00192961
110;06057;31;74;0.00531150
110;06057;21;75;0.00820839
110;06057;22;75;0.04412481
110;06057;23;75;0.01330347
110;06057;20;76;0.00056655
110;06057;21;76;0.00418009
110;06057;22;76;0.01597936
110;06057;23;76;0.00913017
110;06057;26;76;0.00000589
110;06057;27;76;0.00009880
110;06057;20;77;0.00130245
110;06057;21;77;0.00417452
110;06057;22;77;0.00474184
110;06057;23;77;0.00017229
110;06057;26;77;0.00184680
110;06057;27;77;0.00166210
110;06057;20;78;0.00126511
110;06057;21;78;0.00250037
110;06057;22;78;0.00131211
110;06057;23;78;0.00000105
110;06057;22;80;0.00070798
110;06057;23;80;0.03164580
110;06057;24;80;0.01328390
110;06057;22;81;0.01829219
110;06057;23;81;0.04191531
110;06057;24;81;0.00226040
110;06057;22;82;0.03149016
110;06057;23;82;0.03925288
110;06057;24;82;0.00025844
110;06057;25;82;0.00058275
110;06057;19;83;0.00029833
110;06057;20;83;0.01043873
110;06057;21;83;0.00088911
110;06057;22;83;0.00450437
110;06057;23;83;0.04362400
110;06057;24;83;0.01166198
110;06057;25;83;0.00107917
110;06057;22;84;0.00000035
110;06057;23;84;0.00634937
110;06063;136;24;0.00047053
110;06063;137;24;0.09473243
110;06063;138;24;0.04005905
110;06063;124;25;0.00023747
110;06063;125;25;0.00321556
110;06063;126;25;0.00272875
110;06063;127;25;0.00002325
110;06063;136;25;0.00397971
110;06063;137;25;0.04302886
110;06063;138;25;0.01693584
110;06063;125;26;0.00010741
110;06063;126;26;0.00058539
110;06063;127;26;0.00006996
110;06063;135;26;0.00755102
110;06063;136;26;0.03183893
110;06063;137;26;0.00974576
110;06063;132;27;0.00104315
110;06063;133;27;0.01162553
110;06063;135;27;0.09667463
110;06063;136;27;0.16177874
110;06063;137;27;0.00067475
110;06063;135;28;0.07095901
110;06063;136;28;0.01597645
110;06063;139;28;0.00313132
110;06063;140;28;0.04140187
110;06063;135;29;0.02154637
110;06063;136;29;0.00059981
110;06063;135;32;0.02222929
110;06063;136;32;0.10756840
